"SelectedVars","N","test_auc_mean","test_auc_std","best_nrounds","val_auc","time_secs","Avg_AUC","Max_Diff","MissingValues","UniqueCount"
"GeographicField21B",203,0.951533,0.000252,121,0.95175849415217,26,0.951645747076085,0.00252769677161135,2,22
"GeographicField27A",214,0.951501,0.000269,131,0.951789069886572,26,0.951645034943286,0.00252840890441008,2,24
"GeographicField19B",199,0.951398,0.000204,126,0.951865402896842,26,0.951631701448421,0.0025417423992754,2,25
"PropertyField34",157,0.951545,0.000383,133,0.951705449273695,26,0.951625224636847,0.00254821921084891,0,3
"CoverageField5B",16,0.951549,0.000301,121,0.951673041420573,25,0.951611020710287,0.00256242313740962,0,4
"SalesField4",27,0.951473,0.000334,133,0.951725088205961,26,0.95159904410298,0.00257439974471574,0,5
"GeographicField15A",190,0.951526,0.000369,133,0.951667853919955,26,0.951596926959977,0.00257651688771887,2,25
"CoverageField5A",15,0.951549,0.000301,121,0.951630148866588,26,0.951589574433294,0.00258386941440192,0,3
"GeographicField9A",179,0.951476,0.000325,97,0.951694530401374,25,0.951585265200687,0.002588178647009,2,25
"GeographicField7A",175,0.951393,0.000118,137,0.951759257036919,26,0.951576128518459,0.00259731532923679,2,24
"GeographicField45A",250,0.951501,0.000269,119,0.951613456786329,26,0.951557228393165,0.00261621545453161,19,25
"PropertyField35",158,0.951484,0.000245,121,0.95162873761656,26,0.95155636880828,0.00261707503941644,0,3
"GeographicField47B",255,0.95141,0.000291,134,0.951695395852383,26,0.951552697926191,0.00262074592150496,65,24
"GeographicField43A",246,0.951495,5.5e-05,126,0.951598264834004,26,0.951546632417002,0.00262681143069443,2,25
"GeographicField24A",208,0.95144,0.000282,137,0.951643563068024,26,0.951541781534012,0.00263166231368428,2,24
"GeographicField47A",254,0.951367,0.000157,144,0.951716506957493,26,0.951541753478746,0.00263169036894972,65,25
"PropertyField24A",145,0.951476,0.000189,121,0.951589110795394,26,0.951532555397697,0.00264088844999899,48,25
"Field10",4,0.951489,0.000139,119,0.951563496221783,26,0.951526248110892,0.0026471957368045,0,8
"GeographicField9B",180,0.951446,0.000128,124,0.951577183419126,26,0.951511591709563,0.0026618521381333,2,25
"GeographicField64",287,0.951422,0.000225,124,0.951598028276109,25,0.951510014138055,0.00266342970964151,0,4
"Field11",5,0.951434,0.000145,121,0.95156846335918,25,0.95150123167959,0.00267221216810631,0,11
"PropertyField16A",135,0.951258,0.000352,122,0.951708766289644,26,0.951483383144822,0.00269006070287436,21,25
"PropertyField32",155,0.951314,0.000363,126,0.951643817170147,25,0.951478908585073,0.00269453526262298,0,3
"PropertyField24B",146,0.95146,0.000124,119,0.951496791137086,26,0.951478395568543,0.00269504827915301,48,25
"GeographicField41A",242,0.95135,0.000183,101,0.951597645580576,25,0.951473822790288,0.00269962105740829,24,25
"GeographicField43B",247,0.951375,0.000203,125,0.951572141284972,26,0.951473570642486,0.00269987320521003,2,25
"GeographicField17B",195,0.951452,0.000331,121,0.951493602328961,26,0.951472801164481,0.00270064268321568,2,25
"PropertyField16B",136,0.951361,0.000345,121,0.951583755757033,26,0.951472377878517,0.00270106596917941,21,25
"Field6",1,0.951364,0.00021,122,0.951577149680225,25,0.951470574840112,0.00270286900758376,0,8
"PersonalField10B",46,0.951242,0.000354,103,0.95163122542672,25,0.95143661271336,0.00273683113433631,54785,25
"PersonalField16",52,0.951259,0.000211,114,0.951566036471835,25,0.951412518235918,0.00276092561177854,0,50
"PersonalField15",51,0.951405,5.2e-05,133,0.951419614075912,26,0.951412307037956,0.00276113680974033,0,22
"PropertyField33",156,0.95126,0.000268,120,0.951540010862014,26,0.951400005431007,0.00277343841668942,0,4
"Field9",3,0.951297,0.000134,140,0.951498047766552,27,0.951397523883276,0.00277591996442028,0,5
"GeographicField40A",240,0.951322,0.000169,124,0.951460918973614,26,0.951391459486807,0.00278198436088917,2,25
"GeographicField40B",241,0.951284,0,136,0.951480063004402,26,0.951382031502201,0.0027914123454954,2,25
"SalesField2B",25,0.951172,0.000137,117,0.951584517870608,26,0.951378258935304,0.00279518491239228,362,25
"PersonalField19",55,0.95137,9.7e-05,138,0.951384564370448,26,0.951377282185224,0.00279616166247221,0,57
"GeographicField22B",205,0.951338,0.000249,127,0.951376207919458,26,0.951357103959729,0.00281633988796737,2,11
"CoverageField11B",22,0.951309,0.000358,113,0.951402425551824,26,0.951355712775912,0.00281773107178418,765,25
"GeographicField50A",260,0.951097,0.000416,123,0.951580333475714,26,0.951338666737857,0.00283477710983948,1248,25
"PropertyField31",154,0.951194,0.000199,121,0.951482666876381,25,0.95133833343819,0.00283511040950579,0,4
"SalesField2A",24,0.95125,0.000259,122,0.951412663283932,26,0.951331331641966,0.00284211220573005,362,25
"Field8",2,0.951206,0.000141,127,0.951432473417022,28,0.951319236708511,0.00285420713918538,0,38
"GeographicField53A",266,0.951155,0.000343,121,0.951482422413944,26,0.951318711206972,0.00285473264072411,1248,25
"GeographicField20A",200,0.951134,0.000282,121,0.951500473111547,26,0.951317236555773,0.00285620729192282,2,25
"CoverageField2B",10,0.951214,0.000174,133,0.95141419059578,26,0.95131409529789,0.00285934854980596,0,25
"PersonalField45",78,0.95125,0.000214,120,0.951374793391935,25,0.951312396695968,0.00286104715172841,0,12
"CoverageField2A",9,0.951218,0.000227,117,0.951404657910305,26,0.951311328955153,0.00286211489254351,0,25
"CoverageField11A",21,0.951133,0.000391,121,0.951488418491423,26,0.951310709245712,0.0028627346019845,765,25
"GeographicField50B",261,0.951129,0.000291,121,0.951491110084545,26,0.951310055042273,0.00286338880542358,1248,25
"GeographicField20B",201,0.951243,0.000289,101,0.951365676562514,26,0.951304338281257,0.00286910556643927,2,25
"PropertyField25",147,0.951323,0.000256,138,0.951270812027105,27,0.951296906013553,0.00287653783414366,0,11
"PersonalField31",64,0.951319,0.000231,119,0.95126752682212,25,0.95129326341106,0.0028801804366364,0,12
"CoverageField3A",11,0.951206,0.000108,131,0.951380406581087,26,0.951293203290543,0.00288024055715275,0,25
"GeographicField5A",171,0.951262,0.000372,121,0.951323628252228,25,0.951292814126114,0.0028806297215821,254208,1
"PropertyField4",123,0.95118,0.000112,126,0.951402197862441,26,0.95129109893122,0.00288234491647577,0,3
"GeographicField2B",166,0.951068,0.000523,100,0.951507696128259,26,0.951287848064129,0.00288559578356684,1260,25
"PersonalField5",41,0.951171,0.000252,133,0.951402885943227,26,0.951286942971613,0.00288650087608278,0,9
"CoverageField4B",14,0.951155,0.000128,120,0.951397039088087,26,0.951276019544044,0.0028974243036527,0,25
"PropertyField21B",142,0.951196,0.000162,117,0.951354144991752,26,0.951275072495876,0.00289837135181992,5,25
"GeographicField44A",248,0.951239,0.000329,126,0.951308437071078,26,0.951273718535539,0.00289972531215743,2,25
"PersonalField75",108,0.951183,0.000189,133,0.95135856073911,25,0.951270780369555,0.00290266347814094,0,9
"PropertyField3",122,0.951189,0.000151,129,0.951347476256985,25,0.951268238128492,0.00290520571920372,0,3
"PropertyField1B",119,0.951216,0.000311,121,0.951311294466799,26,0.951263647233399,0.00290979661429691,27,25
"year",288,0.951221,0.000207,133,0.951304779003038,26,0.951262889501519,0.00291055434617704,0,3
"PropertyField7",125,0.951224,0.000267,138,0.951296771701474,26,0.951260385850737,0.00291305799695907,0,19
"CoverageField3B",12,0.951121,0.000128,129,0.951396878876506,26,0.951258939438253,0.0029145044094433,0,25
"GeographicField48B",257,0.951092,0.000402,112,0.95142529397169,26,0.951258646985845,0.00291479686185092,1248,25
"GeographicField48A",256,0.951083,0.000437,115,0.95143426871214,26,0.95125863435607,0.00291480949162604,1248,25
"CoverageField4A",13,0.951174,0.000237,121,0.951332946743881,26,0.95125347337194,0.00291997047575598,0,25
"PropertyField18",138,0.951109,0.000192,133,0.951396992046419,27,0.95125299602321,0.00292044782448653,0,10
"GeographicField60B",281,0.951115,0.000255,121,0.951375110152017,26,0.951245055076009,0.00292838877168766,12,25
"GeographicField44B",249,0.95135,0.000311,121,0.951130968138488,26,0.951240484069244,0.00293295977845209,2,25
"PropertyField1A",118,0.951193,9e-05,123,0.951277010923577,26,0.951235005461789,0.00293843838590757,27,25
"PropertyField21A",141,0.951176,0.000271,126,0.951288236145118,26,0.951232118072559,0.00294132577513706,5,25
"PersonalField43",76,0.951109,0.000245,144,0.951349780527524,25,0.951229390263762,0.00294405358393435,0,7
"PersonalField32",65,0.951202,0.000274,121,0.951254907701985,25,0.951228453850992,0.0029449899967039,0,12
"PersonalField35",68,0.951158,0.00017,122,0.951296593367284,25,0.951227296683642,0.0029461471640545,0,6
"PropertyField27",150,0.951127,0.000267,133,0.951327379825222,26,0.951227189912611,0.00294625393508541,0,17
"GeographicField1B",164,0.951179,0.00037,121,0.951268194466771,26,0.951223597233386,0.00294984661431053,2,25
"GeographicField2A",165,0.950975,0.000467,117,0.951471658740568,26,0.951223329370284,0.00295011447741189,1260,25
"PropertyField28",151,0.951102,0.00034,121,0.951341288156961,25,0.95122164407848,0.00295179976921578,0,4
"CoverageField1B",8,0.951188,0.000221,111,0.951253534432319,26,0.951220767216159,0.00295267663153687,362,25
"PersonalField46",79,0.951143,0.000118,121,0.951295519891852,25,0.951219259945926,0.00295418390177027,0,12
"GeographicField46A",252,0.95107,0.000224,121,0.951368514100482,26,0.951219257050241,0.00295418679745529,2,25
"PersonalField36",69,0.951187,0.00023,135,0.951251406182446,25,0.951219203091223,0.00295424075647321,0,6
"PersonalField18",54,0.951158,6.1e-05,121,0.951276624564963,26,0.951217312282481,0.00295613156521479,0,61
"GeographicField53B",267,0.951015,0.000236,117,0.951418276665878,26,0.951216638332939,0.00295680551475741,1248,25
"GeographicField49A",258,0.950971,0.000345,122,0.951462020789723,26,0.951216510394861,0.00295693345283488,1248,25
"GeographicField38A",236,0.951184,0.00024,113,0.951245996390669,26,0.951214998195334,0.00295844565236181,22,25
"PersonalField54",87,0.951169,0.000266,121,0.951260721974986,25,0.951214860987493,0.00295858286020312,0,11
"PropertyField17",137,0.951156,0.000138,129,0.951264381392581,26,0.951210190696291,0.00296325315140555,0,8
"GeographicField1A",163,0.951035,0.000161,137,0.951379452252174,26,0.951207226126087,0.0029662177216091,2,25
"GeographicField23A",206,0.951094,3e-04,126,0.951318847160771,25,0.951206423580386,0.00296702026731055,254096,1
"GeographicField56A",272,0.951127,0.000229,140,0.951274604279573,25,0.951200802139787,0.00297264170790967,254153,1
"GeographicField55A",270,0.951042,0.00031,125,0.95135664147763,26,0.951199320738815,0.00297412310888123,1553,25
"PropertyField8",126,0.95114,0.000301,121,0.951255511724709,25,0.951197755862354,0.00297568798534187,0,2
"PersonalField47",80,0.951163,0.000163,135,0.951232267742676,25,0.951197633871338,0.00297580997635805,0,12
"GeographicField30A",220,0.951179,0.000311,121,0.95121183218676,26,0.95119541609338,0.00297802775431621,49,25
"GeographicField46B",253,0.951105,0.000316,121,0.951283626447278,26,0.951194313223639,0.00297913062405719,2,25
"GeographicField3B",168,0.951066,0.000224,129,0.95132144216424,26,0.95119372108212,0.00297972276557645,0,25
"GeographicField60A",280,0.951155,0.000296,121,0.951226797799258,25,0.951190898899629,0.00298254494806705,254239,1
"PropertyField23",144,0.951031,0.000189,133,0.951350283526339,26,0.951190641763169,0.00298280208452684,0,13
"GeographicField30B",221,0.951131,0.000338,114,0.951247049044379,26,0.951189024522189,0.00298441932550686,49,25
"PropertyField22",143,0.951052,0.000307,133,0.951325984962659,25,0.951188992481329,0.00298445136636671,0,5
"PersonalField79",112,0.951189,0.000159,122,0.951187013658418,25,0.951188006829209,0.0029854370184873,0,13
"GeographicField35A",230,0.951085,0.000246,121,0.951286235524688,26,0.951185617762344,0.00298782608535231,23,25
"GeographicField28A",216,0.951006,0.000301,121,0.951364819787223,26,0.951185409893612,0.00298803395408453,5,25
"PersonalField37",70,0.95112,0.000203,133,0.951248465307044,25,0.951184232653522,0.00298921119417406,0,6
"PersonalField50",83,0.951098,0.000262,137,0.95127045882901,25,0.951184229414505,0.002989214433191,0,7
"PersonalField72",105,0.951088,0.00024,122,0.951278953705892,25,0.951183476852946,0.0029899669947504,0,8
"PropertyField39A",161,0.951014,0.000337,121,0.951350981054017,26,0.951182490527009,0.00299095332068766,53,25
"PersonalField67",100,0.951111,0.000329,117,0.951252047607152,25,0.951181523803576,0.0029919200441203,0,3
"GeographicField34B",229,0.951176,0.000345,119,0.951181229654031,26,0.951178614827015,0.00299482902068093,12,25
"GeographicField18B",197,0.95099,0.000187,123,0.951366854724936,26,0.951178427362468,0.00299501648522837,2,24
"PersonalField48",81,0.951111,0.000264,121,0.951241950228871,25,0.951176475114436,0.00299696873326039,0,7
"PersonalField38",71,0.951155,0.000242,126,0.951195143383994,25,0.951175071691997,0.00299837215569931,0,6
"GeographicField14A",188,0.951137,0.000274,133,0.951212591215635,25,0.951174795607817,0.00299864823987883,253814,1
"GeographicField42A",244,0.95109,0.000237,117,0.951256856846492,26,0.951173428423246,0.00300001542445039,2,25
"PersonalField40",73,0.951067,0.000304,120,0.951279788888286,25,0.951173394444143,0.00300004940355336,0,10
"GeographicField62A",284,0.951116,0.000261,121,0.951230627453708,25,0.951173313726854,0.0030001301208421,254144,1
"PersonalField74",107,0.951121,0.000226,117,0.951225051666538,25,0.951173025833269,0.00300041801442708,0,8
"GeographicField52B",265,0.951032,0.000152,117,0.951312191921564,26,0.951172095960782,0.00300134788691409,1248,25
"GeographicField10B",181,0.951088,0.00024,122,0.951255282878563,25,0.951171641439282,0.00300180240841452,2,1
"PersonalField64",97,0.951088,0.00024,122,0.951255282878563,25,0.951171641439282,0.00300180240841452,0,3
"PersonalField69",102,0.951088,0.00024,122,0.951255282878563,25,0.951171641439282,0.00300180240841452,0,6
"PersonalField70",103,0.951088,0.00024,122,0.951255282878563,25,0.951171641439282,0.00300180240841452,0,7
"PersonalField71",104,0.951088,0.00024,122,0.951255282878563,25,0.951171641439282,0.00300180240841452,0,7
"PersonalField73",106,0.951088,0.00024,122,0.951255282878563,25,0.951171641439282,0.00300180240841452,0,7
"PersonalField8",44,0.951088,0.00024,122,0.951255282878563,25,0.951171641439282,0.00300180240841452,0,3
"PropertyField20",140,0.951088,0.00024,122,0.951255282878563,25,0.951171641439282,0.00300180240841452,0,3
"PropertyField29",152,0.951088,0.00024,122,0.951255282878563,25,0.951171641439282,0.00300180240841452,200685,2
"PropertyField5",124,0.951088,0.00024,122,0.951255282878563,25,0.951171641439282,0.00300180240841452,0,2
"PropertyField9",127,0.951088,0.00024,122,0.951255282878563,25,0.951171641439282,0.00300180240841452,0,3
"GeographicField55B",271,0.951074,0.000471,103,0.951268999573345,26,0.951171499786673,0.00300194406102361,1553,25
"PersonalField34",67,0.951175,0.000284,121,0.951167831454474,25,0.951171415727237,0.00300202812045935,0,7
"CoverageField1A",7,0.951169,0.000156,134,0.951172934125855,26,0.951170967062928,0.00300247678476839,362,25
"GeographicField42B",245,0.951052,0.00019,138,0.95128943243015,26,0.951170716215075,0.00300272763262144,2,25
"PersonalField42",75,0.951085,0.000255,149,0.951254691580225,25,0.951169845790112,0.00300359805758388,0,10
"PersonalField65",98,0.951088,0.00024,122,0.951249645590197,25,0.951168822795099,0.00300462105259769,0,3
"Field12",6,0.951082,0.000214,133,0.951255300808379,26,0.95116865040419,0.00300479344350657,0,2
"GeographicField39A",238,0.950977,0.000316,121,0.951358646725109,26,0.951167823362555,0.00300562048514152,95,25
"PersonalField51",84,0.95114,0.000255,134,0.951192104762176,25,0.951166052381088,0.00300739146660811,0,7
"GeographicField39B",239,0.950915,0.000304,123,0.95141643375071,26,0.951165716875355,0.00300772697234108,95,25
"PersonalField17",53,0.951155,0.000333,97,0.951176090544636,25,0.951165545272318,0.00300789857537831,0,66
"PropertyField38",160,0.951125,0.000367,121,0.951204700747065,25,0.951164850373532,0.00300859347416371,0,3
"PersonalField6",42,0.95113,0.000277,121,0.951198800102477,26,0.951164400051239,0.00300904379645761,0,2
"GeographicField34A",228,0.951051,0.00037,122,0.951277357181098,26,0.951164178590549,0.00300926525714729,12,25
"PersonalField4B",40,0.951023,0.000338,123,0.951304016311083,26,0.951163508155541,0.0030099356921548,24526,25
"PersonalField59",92,0.951158,0.000183,134,0.951168935584107,25,0.951163467792054,0.00300997605564268,0,7
"PersonalField78",111,0.951133,0.00023,121,0.951189317928957,25,0.951161158964478,0.00301228488321781,0,7
"PersonalField39",72,0.951091,0.000247,133,0.951230591979664,25,0.951160795989832,0.00301264785786426,0,9
"PropertyField10",128,0.951087,0.000272,133,0.951232407325329,26,0.951159703662665,0.00301374018503153,0,5
"PropertyField14",133,0.95112,0.000193,121,0.951198566822076,25,0.951159283411038,0.00301416043665814,0,4
"PersonalField62",95,0.951037,0.000234,129,0.951281004452689,25,0.951159002226345,0.00301444162135167,0,7
"PersonalField77",110,0.951091,0.000206,122,0.951226394282003,25,0.951158697141002,0.00301474670669466,0,11
"GeographicField61A",282,0.951078,0.000222,133,0.951238702233074,25,0.951158351116537,0.00301509273115907,254170,1
"PropertyField13",132,0.95103,0.000316,122,0.951285962721575,26,0.951157981360787,0.00301546248690887,0,4
"SalesField14",36,0.951028,0.000382,120,0.951286204484899,25,0.95115710224245,0.00301634160524666,0,12
"GeographicField56B",273,0.950929,0.000286,118,0.951384755429024,26,0.951156877714512,0.00301656613318402,1553,24
"PersonalField33",66,0.951155,0.000161,121,0.951156499618006,25,0.951155749809003,0.00301769403869334,0,12
"PersonalField4A",39,0.9511,0.000301,113,0.951209478753822,26,0.951154739376911,0.00301870447078501,24526,25
"GeographicField38B",237,0.951027,0.000294,119,0.951281136709181,26,0.95115406835459,0.00301937549310594,22,25
"GeographicField52A",264,0.950966,0.000222,118,0.951336753455878,26,0.951151376727939,0.00302206711975728,1248,25
"GeographicField3A",167,0.950957,0.000186,122,0.95134493639252,26,0.95115096819626,0.00302247565143599,0,25
"PropertyField36",159,0.951029,0.00021,133,0.951269928260693,26,0.951149464130347,0.00302397971734947,0,3
"PropertyField19",139,0.951098,0.000323,121,0.951200667309653,25,0.951149333654827,0.00302411019286952,0,10
"PropertyField26A",148,0.950989,0.000376,119,0.951309369421506,26,0.951149184710753,0.00302425913694304,60,25
"PersonalField66",99,0.951069,0.000203,133,0.951229293128374,25,0.951149146564187,0.00302429728350939,0,3
"PersonalField68",101,0.951069,0.000203,133,0.951229293128374,25,0.951149146564187,0.00302429728350939,0,4
"PersonalField76",109,0.951083,0.00028,121,0.951211460866056,25,0.951147230433028,0.00302621341466847,0,10
"GeographicField22A",204,0.951097,0.000228,139,0.951196892023032,26,0.951146946011516,0.00302649783618003,254158,1
"PersonalField57",90,0.95113,0.000292,133,0.951162936807516,25,0.951146468403758,0.00302697544393826,0,13
"SalesField9",31,0.951061,0.000344,119,0.951227355358696,25,0.951144177679348,0.00302926616834809,0,2
"GeographicField32A",224,0.951031,0.000333,121,0.951255474515521,26,0.95114323725776,0.0030302065899358,16,25
"PersonalField25",59,0.951082,0.000138,120,0.951204373383329,25,0.951143186691664,0.00303025715603178,0,14
"PersonalField49",82,0.951079,0.000324,133,0.951207161180517,25,0.951143080590258,0.00303036325743777,0,7
"PersonalField81",114,0.951101,0.000196,126,0.951181955136798,25,0.951141477568399,0.00303196627929714,0,14
"PersonalField7",43,0.951029,0.000264,138,0.951253808392195,25,0.951141404196097,0.00303203965159893,0,3
"PersonalField22",56,0.95112,4.9e-05,121,0.9511624368934,25,0.9511412184467,0.00303222540099601,0,7
"PropertyField11A",129,0.951079,0.000306,125,0.95120222874599,25,0.951140614372995,0.00303282947470129,254268,1
"GeographicField32B",225,0.951054,0.00016,123,0.951225014071763,26,0.951139507035881,0.00303393681181474,16,25
"PersonalField83",116,0.951062,0.000214,134,0.951213599719583,25,0.951137799859791,0.00303564398790479,0,7
"PersonalField53",86,0.951066,0.00029,134,0.951209009686702,25,0.951137504843351,0.00303593900434518,0,7
"PersonalField60",93,0.951077,0.000248,136,0.951193414217121,25,0.951135207108561,0.00303823673913561,0,7
"GeographicField63",286,0.951034,0.000223,144,0.951236038595042,26,0.951135019297521,0.00303842455017544,0,3
"PersonalField44",77,0.951055,0.000271,121,0.951212122919689,25,0.951133561459845,0.00303988238785158,0,12
"GeographicField18A",196,0.951047,0.000186,144,0.951215595327376,25,0.951131297663688,0.003042146184008,254135,1
"PersonalField61",94,0.951088,0.000216,136,0.95116823342938,25,0.95112811671469,0.00304532713300631,0,7
"SalesField15",37,0.951082,0.000258,121,0.951173638015726,25,0.951127819007863,0.00304562483983306,0,12
"GeographicField51B",263,0.951042,0.00028,118,0.951212652716831,26,0.951127326358416,0.00304611748928052,1248,25
"PersonalField41",74,0.951084,0.000337,121,0.951168790988817,25,0.951126395494409,0.00304704835328751,0,10
"SalesField13",35,0.951078,0.00042,120,0.951173768922662,25,0.951125884461331,0.00304755938636514,0,8
"GeographicField59B",279,0.951096,0.000437,123,0.951155646891383,26,0.951125823445692,0.00304762040200457,2,25
"PersonalField80",113,0.951079,0.000189,133,0.951171886484782,25,0.951125443242391,0.00304800060530519,0,14
"PersonalField58",91,0.95114,0.000184,133,0.951110361574542,25,0.951125180787271,0.00304826306042505,0,7
"PropertyField12",131,0.950985,0.000268,144,0.951260781548245,26,0.951122890774123,0.00305055307357349,0,7
"PersonalField82",115,0.951109,0.000261,130,0.951133590133077,25,0.951121295066539,0.00305214878115756,0,14
"GeographicField36A",232,0.951056,0.000397,122,0.95118586884931,26,0.951120934424655,0.00305250942304125,13,25
"PropertyField30",153,0.95114,0.000285,121,0.951100859350475,25,0.951120429675238,0.00305301417245862,0,2
"PersonalField23",57,0.951123,4.9e-05,123,0.951117604641801,25,0.951120302320901,0.0030531415267957,0,13
"PropertyField39B",162,0.950975,0.00029,100,0.951262979396651,26,0.951118989698326,0.00305445414937067,53,25
"PersonalField26",60,0.951057,0.000112,129,0.951180059396151,25,0.951118529698076,0.00305491414962045,0,14
"PersonalField29",62,0.951091,0.000189,121,0.951145177035636,25,0.951118088517818,0.003055355329878,0,7
"PersonalField24",58,0.951119,0.000151,121,0.951116302898605,25,0.951117651449302,0.00305579239839371,0,14
"PropertyField2A",120,0.95099,0.000323,127,0.951242282990832,25,0.951116141495416,0.0030573023522803,254151,1
"GeographicField28B",217,0.950996,0.000405,112,0.951235373456708,26,0.951115686728354,0.00305775711934209,5,25
"PersonalField55",88,0.951046,0.000191,138,0.951185120038502,25,0.951115560019251,0.00305788382844518,0,11
"PersonalField56",89,0.95107,0.000251,122,0.951157797890915,25,0.951113898945458,0.0030595449022387,0,12
"GeographicField62B",285,0.951068,0.000223,127,0.951157857271381,26,0.95111292863569,0.0030605152120059,22,18
"PropertyField26B",149,0.950998,0.000361,122,0.9512238187507,26,0.95111090937535,0.00306253447234606,60,25
"GeographicField17A",194,0.951108,0.000256,106,0.951108382354215,25,0.951108191177107,0.00306525267058877,2,25
"PersonalField30",63,0.951019,0.000249,134,0.951187812210005,25,0.951103406105003,0.00307003774269365,0,12
"PersonalField52",85,0.951061,0.000232,121,0.95114530678581,25,0.951103153392905,0.00307029045479124,0,7
"GeographicField59A",278,0.951054,0.000484,117,0.951142202806921,26,0.951098101403461,0.00307534244423568,2,25
"SalesField1A",23,0.951033,0.000226,122,0.95116098303596,25,0.95109699151798,0.00307645232971643,0,25
