"SelectedVars","N","test_auc_mean","test_auc_std","best_nrounds","val_auc","time_secs","Avg_AUC","Max_Diff","MissingValues","UniqueCount"
"GeographicField14B",187,0.956824,0.000512,110,0.957195339900946,35,0.957009669950473,0.000518723074149796,2,19
"GeographicField45B",249,0.956674,0.00075,95,0.957335858567582,35,0.957004929283791,0.000523463740831676,19,25
"GeographicField23B",205,0.956717,0.00042,110,0.957283692057294,35,0.957000346028647,0.000528046995975529,2,25
"GeographicField27B",213,0.956764,0.000536,96,0.957216659994449,35,0.956990329997224,0.00053806302739845,2,23
"GeographicField25A",208,0.95678,0.000514,94,0.95719879553558,34,0.95698939776779,0.000538995256833097,2,24
"SalesField11",33,0.956782,0.000431,131,0.957177818422104,35,0.956979909211052,0.000548483813570644,0,20
"GeographicField19A",196,0.956713,0.000469,97,0.957233042062407,35,0.956973021031203,0.000555371993419485,2,25
"GeographicField25B",209,0.956696,0.000468,97,0.95723583429385,34,0.956965917146925,0.000562475877697644,2,24
"PropertyField35",156,0.956744,0.000613,122,0.957176948922428,35,0.956960474461214,0.000567918563408765,0,3
"GeographicField41B",241,0.956664,0.000667,121,0.957253938009726,35,0.956958969004863,0.000569424019759901,24,25
"GeographicField15B",189,0.956641,0.000584,121,0.95726728839644,35,0.95695414419822,0.00057424882640289,2,23
"SalesField12",34,0.956707,0.000474,119,0.957195632176225,34,0.956951316088113,0.000577076936510212,0,22
"GeographicField47A",252,0.956657,0.000659,123,0.957239952367705,35,0.956948476183852,0.0005799168407703,65,25
"GeographicField47B",253,0.95669,0.000622,111,0.957176278578664,35,0.956933139289332,0.000595253735290679,65,24
"GeographicField45A",248,0.956595,0.000791,98,0.95724431663914,34,0.95691965831957,0.00060873470505296,19,25
"GeographicField7A",173,0.956685,0.000724,100,0.957141474106812,35,0.956913237053406,0.000615155971216752,2,24
"GeographicField26A",210,0.956687,0.000647,121,0.95713382501598,35,0.95691041250799,0.000617980516633088,2,25
"GeographicField19B",197,0.956638,0.000515,102,0.95716764103443,35,0.956902820517215,0.000625572507407579,2,25
"PropertyField34",155,0.956818,0.000674,97,0.956962688200323,34,0.956890344100161,0.00063804892446151,0,3
"GeographicField27A",212,0.956635,0.000502,131,0.957142543533576,35,0.956888771766788,0.000639621257834899,2,24
"GeographicField21B",201,0.95664,0.000522,121,0.957136553239908,35,0.956888276619954,0.000640116404668656,2,22
"PropertyField32",153,0.956631,0.00074,97,0.957109851502511,34,0.956870425751256,0.000657967273367088,0,3
"GeographicField43A",244,0.95662,0.000539,98,0.95711983320456,34,0.95686991660228,0.000658476422342957,2,25
"GeographicField17B",193,0.956615,0.00081,91,0.957104711236354,34,0.956859855618177,0.000668537406445679,2,25
"GeographicField15A",188,0.956598,0.000904,133,0.957109790194108,35,0.956853895097054,0.000674497927568574,2,25
"GeographicField43B",245,0.956567,0.000551,98,0.957115217915702,35,0.956841108957851,0.000687284066771987,2,25
"PersonalField11",46,0.956687,0.000475,121,0.956980923979896,34,0.956833961989948,0.000694431034674703,0,5
"PropertyField33",154,0.956494,0.000629,101,0.957167999823543,34,0.956830999911771,0.00069739311285133,0,4
"PropertyField24B",144,0.956556,0.000537,119,0.95709929276886,35,0.95682764638443,0.000700746640192929,48,25
"GeographicField9A",177,0.956547,0.000587,119,0.957088757748836,35,0.956817878874418,0.000710514150205066,2,25
"Field6",1,0.956674,0.000548,94,0.956944215284474,34,0.956809107642237,0.000719285382385859,0,8
"PersonalField10B",45,0.956526,0.000689,122,0.957058687326773,35,0.956792343663386,0.000736049361236391,54785,25
"GeographicField24A",206,0.956536,0.000757,89,0.957031963996479,34,0.95678398199824,0.000744411026383118,2,24
"Field10",4,0.956627,0.000603,102,0.956930516326714,34,0.956778758163357,0.000749634861265669,0,8
"PersonalField15",49,0.956646,0.000524,107,0.956911365933734,34,0.956778682966867,0.000749710057755815,0,22
"Field11",5,0.956684,0.000492,98,0.956851619159972,34,0.956767809579986,0.00076058344463692,0,11
"GeographicField64",285,0.95658,0.000496,121,0.956955243856421,34,0.95676762192821,0.000760771096412594,0,4
"PropertyField16A",133,0.956398,0.000649,97,0.957136757794045,34,0.956767378897022,0.000761014127600323,21,25
"GeographicField41A",240,0.956427,0.00054,120,0.957101284135191,35,0.956764142067596,0.000764250957027146,24,25
"PropertyField24A",143,0.956554,0.000532,121,0.956946627326702,35,0.956750313663351,0.000778079361271722,48,25
"GeographicField9B",178,0.956517,0.000569,94,0.956978448701328,35,0.956747724350664,0.000780668673958873,2,25
"SalesField2A",24,0.956463,0.000534,96,0.957025047714576,34,0.956744023857288,0.000784369167335042,362,25
"PersonalField45",76,0.956499,0.000597,97,0.956962776114259,33,0.956730888057129,0.000797504967493312,0,12
"PropertyField16B",134,0.956449,0.000631,110,0.957012548512134,35,0.956730774256067,0.000797618768555663,21,25
"GeographicField20B",199,0.956416,0.000452,96,0.957035938246219,34,0.956725969123109,0.000802423901513305,2,25
"Field8",2,0.956511,0.000458,101,0.956937292061996,35,0.956724146030998,0.000804246993624691,0,38
"SalesField2B",25,0.956432,0.000501,97,0.956995036672978,34,0.956713518336489,0.000814874688133571,362,25
"PersonalField19",53,0.956547,0.000566,91,0.956866377904809,34,0.956706688952404,0.000821704072218377,0,57
"CoverageField4A",13,0.956444,0.000412,125,0.956963659495083,36,0.956703829747541,0.000824563277081358,0,25
"GeographicField40A",238,0.956565,0.000476,104,0.956842219502163,35,0.956703609751082,0.000824783273541074,2,25
"PropertyField31",152,0.956289,0.000615,131,0.95711524066536,35,0.95670212033268,0.000826272691942576,0,4
"GeographicField44A",246,0.956444,0.000643,100,0.956944585641209,34,0.956694292820605,0.000834100204018084,2,25
"PersonalField16",50,0.956403,0.000594,101,0.956977737485296,34,0.956690368742648,0.000838024281974992,0,50
"PersonalField31",62,0.956512,0.000493,96,0.956866641068236,33,0.956689320534118,0.000839072490504633,0,12
"PersonalField6",41,0.956545,0.000704,123,0.956829734759251,34,0.956687367379625,0.000841025644997329,0,2
"PropertyField25",145,0.956542,0.000476,95,0.956820710856403,35,0.956681355428201,0.000847037596421463,0,11
"PersonalField75",106,0.956472,0.000554,120,0.956886634933741,34,0.95667931746687,0.000849075557752377,0,9
"GeographicField1B",162,0.956409,0.000584,129,0.956937053768958,35,0.956673026884479,0.000855366140143587,2,25
"CoverageField11B",22,0.956405,0.000778,94,0.956941038815146,34,0.956673019407573,0.000855373617049571,765,25
"GeographicField5A",169,0.956495,0.000664,102,0.956850200583781,34,0.956672600291891,0.000855792732732175,254208,1
"GeographicField1A",161,0.956375,0.000528,102,0.956964385941819,34,0.95666969297091,0.000858700053713246,2,25
"GeographicField53A",264,0.956386,0.000726,121,0.956943029603097,35,0.956664514801548,0.000863878223074321,1248,25
"CoverageField11A",21,0.956286,0.000721,108,0.957029632156438,35,0.956657816078219,0.000870576946403578,765,25
"PropertyField8",124,0.956377,0.000687,95,0.956932895979598,34,0.956654947989799,0.000873445034824005,0,2
"PropertyField27",148,0.956407,0.000575,131,0.956893912896663,35,0.956650456448331,0.000877936576291427,0,17
"CoverageField1A",7,0.956417,0.000597,95,0.956878652502567,34,0.956647826251283,0.000880566773339586,362,25
"Field9",3,0.956429,0.000474,97,0.956859625497567,34,0.956644312748783,0.000884080275839305,0,5
"GeographicField20A",198,0.956355,0.000695,100,0.956925005703821,34,0.956640002851911,0.000888390172712139,2,25
"PropertyField21A",139,0.956405,0.000556,121,0.956869114418867,35,0.956637057209434,0.000891335815189076,5,25
"PropertyField18",136,0.956421,0.000613,121,0.956852157825625,35,0.956636578912812,0.000891814111810385,0,10
"GeographicField55B",269,0.956377,0.000783,93,0.956894838692105,34,0.956635919346053,0.00089247367857026,1553,25
"GeographicField48B",255,0.956275,0.000649,97,0.956996459876218,34,0.956635729938109,0.000892663086513812,1248,25
"PropertyField4",121,0.956393,0.000623,120,0.956878419222166,34,0.956635709611083,0.000892683413539874,0,3
"year",286,0.956356,0.000632,131,0.956910548488362,35,0.956633274244181,0.000895118780441795,0,3
"GeographicField23A",204,0.956377,0.000678,128,0.956886938005468,34,0.956631969002734,0.00089642402188872,254096,1
"CoverageField2B",10,0.956386,0.000511,95,0.956867921604123,34,0.956626960802062,0.000901432222561227,0,25
"PropertyField28",149,0.956285,0.000698,139,0.956967893437963,35,0.956626446718982,0.000901946305641221,0,4
"GeographicField49B",257,0.956298,0.000658,94,0.956950154295012,34,0.956624077147506,0.000904315877116924,1248,25
"PersonalField48",79,0.956411,0.00065,100,0.956814289475978,33,0.956612644737989,0.000915748286633988,0,7
"PropertyField3",120,0.956412,0.000607,98,0.956809947761408,34,0.956610973880704,0.000917419143918741,0,3
"PersonalField14",48,0.956445,0.000638,121,0.956765040898639,35,0.956605020449319,0.000923372575303283,0,30
"CoverageField1B",8,0.956293,0.000336,120,0.956910891853977,35,0.956601945926988,0.000926447097634342,362,25
"PersonalField60",91,0.956327,0.000734,111,0.956874753249584,33,0.956600876624792,0.000927516399830797,0,7
"GeographicField38A",234,0.956397,0.000607,97,0.956801994827673,34,0.956599497413837,0.00092889561078624,22,25
"PersonalField37",68,0.956371,0.000615,96,0.956816351983192,33,0.956593675991596,0.000934717033026833,0,6
"GeographicField2A",163,0.956151,0.000713,121,0.95703592899212,35,0.95659346449606,0.000934928528562584,1260,25
"GeographicField62A",282,0.956371,0.000683,100,0.956814234722561,34,0.956592617361281,0.000935775663342131,254144,1
"PersonalField38",69,0.956335,0.00077,121,0.956849457749579,34,0.95659222887479,0.000936164149833218,0,6
"GeographicField40B",239,0.956477,0.000509,88,0.956704914128455,34,0.956590957064227,0.000937435960395305,2,25
"CoverageField3A",11,0.956331,0.000566,121,0.956849814225167,35,0.956590407112583,0.000937985912039307,0,25
"PropertyField7",123,0.95641,0.000694,120,0.95676954128244,35,0.95658977064122,0.00093862238340281,0,19
"PersonalField9",44,0.956377,0.000722,123,0.956794408587593,34,0.956585704293797,0.000942688730826147,0,3
"PersonalField76",107,0.956301,0.000678,122,0.956869861687325,34,0.956585430843663,0.000942962180960127,0,10
"PersonalField34",65,0.95646,0.000693,121,0.95670836879912,34,0.95658418439956,0.000944208625062837,0,7
"PersonalField63",94,0.956334,0.000721,123,0.956832736750262,33,0.956583368375131,0.000945024649491866,0,7
"PersonalField81",112,0.956385,0.000563,110,0.956781025425947,33,0.956583012712973,0.00094538031164948,0,14
"PersonalField80",111,0.956307,0.000625,121,0.956854700581995,34,0.956580850290997,0.000947542733625295,0,14
"PersonalField36",67,0.956394,0.00066,125,0.956766037449376,34,0.956580018724688,0.000948374299934551,0,6
"GeographicField50A",258,0.956199,0.000885,88,0.956951991811955,34,0.956575495905978,0.000952897118645213,1248,25
"GeographicField48A",254,0.95625,0.00084,93,0.956897188847549,34,0.956573594423775,0.000954798600848128,1248,25
"PersonalField78",109,0.956301,0.000733,121,0.956842390702986,34,0.956571695351493,0.000956697673129558,0,7
"PropertyField1B",117,0.956265,0.000509,128,0.956876166813137,35,0.956570583406569,0.000957809618054029,27,25
"PropertyField17",135,0.956272,0.000497,121,0.956868097046408,35,0.956570048523204,0.00095834450141874,0,8
"GeographicField14A",186,0.956349,0.000659,131,0.956790992090085,34,0.956569996045042,0.000958396979580445,253814,1
"PropertyField14",131,0.956218,0.000746,97,0.956919489875498,34,0.956568744937749,0.000959648086873655,0,4
"PersonalField49",80,0.956356,0.000681,131,0.956780715220851,34,0.956568357610426,0.000960035414197091,0,7
"GeographicField44B",247,0.956406,0.000619,120,0.956727196262619,35,0.95656659813131,0.000961794893313161,2,25
"GeographicField56A",270,0.956349,0.000688,94,0.956782331796192,34,0.956565665898096,0.000962727126526897,254153,1
"PersonalField23",55,0.956357,0.000476,91,0.956773807421871,33,0.956565403710936,0.000962989313687102,0,13
"CoverageField2A",9,0.95632,0.000475,121,0.956809543280184,35,0.956564771640092,0.000963621384530877,0,25
"PersonalField47",78,0.956338,0.000593,94,0.95679131887544,33,0.95656465943772,0.000963733586902826,0,12
"PersonalField39",70,0.956317,0.000678,95,0.956809862546584,33,0.956563431273292,0.000964961751330873,0,9
"GeographicField22B",203,0.956297,0.000544,95,0.956826240565874,34,0.956561620282937,0.000966772741685995,2,11
"PersonalField32",63,0.956344,0.000684,121,0.956778632855884,34,0.956561316427942,0.000967076596680827,0,12
"PropertyField30",151,0.956351,0.000792,121,0.956771554434462,34,0.956561277217231,0.000967115807391838,0,2
"GeographicField10B",179,0.956353,0.00071,122,0.956768626861827,34,0.956560813430913,0.0009675795937093,2,1
"PersonalField64",95,0.956353,0.00071,122,0.956768626861827,34,0.956560813430913,0.0009675795937093,0,3
"PersonalField65",96,0.956353,0.00071,122,0.956768626861827,34,0.956560813430913,0.0009675795937093,0,3
"PersonalField69",100,0.956353,0.00071,122,0.956768626861827,34,0.956560813430913,0.0009675795937093,0,6
"PersonalField70",101,0.956353,0.00071,122,0.956768626861827,34,0.956560813430913,0.0009675795937093,0,7
"PersonalField71",102,0.956353,0.00071,122,0.956768626861827,34,0.956560813430913,0.0009675795937093,0,7
"PersonalField72",103,0.956353,0.00071,122,0.956768626861827,34,0.956560813430913,0.0009675795937093,0,8
"PersonalField73",104,0.956353,0.00071,122,0.956768626861827,34,0.956560813430913,0.0009675795937093,0,7
"PersonalField8",43,0.956353,0.00071,122,0.956768626861827,34,0.956560813430913,0.0009675795937093,0,3
"PropertyField20",138,0.956353,0.00071,122,0.956768626861827,34,0.956560813430913,0.0009675795937093,0,3
"PropertyField29",150,0.956353,0.00071,122,0.956768626861827,34,0.956560813430913,0.0009675795937093,200685,2
"PropertyField5",122,0.956353,0.00071,122,0.956768626861827,34,0.956560813430913,0.0009675795937093,0,2
"PropertyField9",125,0.956353,0.00071,122,0.956768626861827,34,0.956560813430913,0.0009675795937093,0,3
"PersonalField35",66,0.956403,0.000624,148,0.956718571828358,34,0.956560785914179,0.000967607110443636,0,6
"GeographicField60B",279,0.956299,0.000515,132,0.956821573801092,35,0.956560286900546,0.000968106124076606,12,25
"GeographicField60A",278,0.956303,0.000731,121,0.95681353391739,34,0.956558266958695,0.000970126065927834,254239,1
"PersonalField46",77,0.956376,0.000619,96,0.956739680041563,33,0.956557840020781,0.000970553003841301,0,12
"GeographicField63",284,0.956344,0.000652,121,0.956770724264705,34,0.956557362132352,0.000971030892270575,0,3
"PropertyField38",158,0.956388,0.000677,97,0.956726307676365,34,0.956557153838183,0.000971239186440265,0,3
"GeographicField3B",166,0.956248,0.000823,95,0.956865216515441,35,0.95655660825772,0.000971784766902406,0,25
"PropertyField19",137,0.956319,0.000599,122,0.956793549884365,34,0.956556274942183,0.000972118082440243,0,10
"PersonalField79",110,0.956226,0.000611,96,0.95688650171328,33,0.95655625085664,0.000972142167982692,0,13
"PersonalField83",114,0.956355,0.000502,96,0.956755638541719,33,0.956555319270859,0.000973073753763432,0,7
"SalesField9",31,0.956362,0.000708,135,0.956747660352006,34,0.956554830176003,0.000973562848619602,0,2
"GeographicField30B",219,0.956274,0.000745,121,0.956832761813445,35,0.956553380906723,0.000975012117900187,49,25
"PersonalField28",59,0.956363,0.000606,92,0.956743285476917,33,0.956553142738458,0.000975250286164409,0,7
"PersonalField53",84,0.956297,0.000706,140,0.956807703449716,34,0.956552351724858,0.000976041299764807,0,7
"SalesField13",35,0.956352,0.000638,94,0.956752153024059,33,0.956552076512029,0.000976316512593556,0,8
"PersonalField77",108,0.956306,0.000653,96,0.95679760317953,33,0.956551801589765,0.000976591434857843,0,11
"PropertyField11A",127,0.956345,0.000705,97,0.956757922761711,34,0.956551461380855,0.000976931643767442,254268,1
"PersonalField54",85,0.956319,0.000587,147,0.956780909942508,34,0.956549954971254,0.000978438053368613,0,11
"PersonalField29",60,0.956369,0.000545,124,0.956727701960546,34,0.956548350980273,0.000980042044349538,0,7
"GeographicField30A",218,0.956375,0.000649,97,0.956721420355568,34,0.956548210177784,0.000980182846838651,49,25
"PersonalField42",73,0.956324,0.000659,141,0.956770790778538,34,0.956547395389269,0.000980997635353864,0,10
"PropertyField10",126,0.956312,0.000673,139,0.956782278777919,35,0.95654713938896,0.00098125363566326,0,5
"GeographicField49A",256,0.956112,0.000908,97,0.956982016156319,34,0.956547008078159,0.000981384946463382,1248,25
"PersonalField52",83,0.956276,0.000806,132,0.956809755931657,34,0.956542877965828,0.000985515058794295,0,7
"GeographicField56B",271,0.956267,0.000803,91,0.956813371585078,34,0.956540185792539,0.000988207232083926,1553,24
"PersonalField7",42,0.9563,0.000667,121,0.956780055287949,34,0.956540027643974,0.000988365380648393,0,3
"PersonalField18",52,0.956363,0.000541,96,0.956716839962374,34,0.956539919981187,0.000988473043435967,0,61
"GeographicField53B",265,0.956154,0.000631,131,0.956925498870157,35,0.956539749435078,0.000988643589544536,1248,25
"PersonalField41",72,0.956379,0.000708,121,0.956699939086516,33,0.956539469543258,0.000988923481364923,0,10
"PersonalField61",92,0.956248,0.000751,99,0.956830809391445,33,0.956539404695723,0.000988988328900264,0,7
"CoverageField3B",12,0.956308,0.00039,136,0.956769747186133,36,0.956538873593066,0.00098951943155634,0,25
"PropertyField12",129,0.956275,0.000564,97,0.956801507059562,34,0.956538253529781,0.000990139494841835,0,7
"PersonalField44",75,0.956296,0.000708,121,0.956780132019849,34,0.956538066009925,0.000990327014698256,0,12
"PersonalField55",86,0.956314,0.000624,152,0.956761066841693,34,0.956537533420846,0.000990859603776317,0,11
"PersonalField59",90,0.956321,0.000676,121,0.956753692674705,34,0.956537346337352,0.000991046687270458,0,7
"PersonalField57",88,0.956345,0.000531,97,0.956721567264383,33,0.956533283632191,0.000995109392431415,0,13
"Field12",6,0.956353,0.000581,94,0.956710352646496,34,0.956531676323248,0.000996716701374578,0,2
"GeographicField18A",194,0.956292,0.000648,120,0.956771302645864,34,0.956531651322932,0.000996741701690729,254135,1
"GeographicField61A",280,0.956317,0.000669,141,0.95674302906127,35,0.956530014530635,0.000998378493987984,254170,1
"GeographicField21A",200,0.956332,0.00075,94,0.956724006104938,34,0.956528003052469,0.00100038997215379,254285,1
"PersonalField40",71,0.956339,0.000686,121,0.956716770363841,33,0.95652788518192,0.00100050784270245,0,10
"CoverageField4B",14,0.956262,0.000466,119,0.956793180106011,36,0.956527590053005,0.00100080297161753,0,25
"GeographicField38B",235,0.956291,0.000529,120,0.956763419310662,35,0.956527209655331,0.00100118336929189,22,25
"PersonalField56",87,0.956299,0.000611,141,0.956754351836433,34,0.956526675918216,0.0010017171064064,0,12
"PropertyField21B",140,0.956304,0.000383,122,0.956744827633881,35,0.956524413816941,0.00100397920768203,5,25
"PersonalField74",105,0.956271,0.000601,97,0.956774221349988,33,0.956522610674994,0.00100578234962889,0,8
"PersonalField51",82,0.956291,0.000721,131,0.956753423341878,34,0.956522211670939,0.00100618135368369,0,7
"PropertyField22",141,0.956273,0.000674,142,0.956767128469037,35,0.956520064234518,0.00100832879010437,0,5
"GeographicField28A",214,0.956165,0.000656,121,0.956874509558322,35,0.956519754779161,0.00100863824546171,5,25
"PersonalField66",97,0.956353,0.00071,122,0.956683643390144,34,0.956518321695072,0.00101007132955055,0,3
"PersonalField68",99,0.956353,0.00071,122,0.956683643390144,34,0.956518321695072,0.00101007132955055,0,4
"SalesField15",37,0.956249,0.000734,132,0.956787405548515,34,0.956518202774258,0.00101019025036497,0,12
"PersonalField25",57,0.956341,0.000505,97,0.956693201909978,33,0.956517100954989,0.00101129206963391,0,14
"PersonalField17",51,0.956307,0.000616,120,0.956725804484756,34,0.956516402242378,0.00101199078224468,0,66
"PropertyField15",132,0.956335,0.000648,121,0.956694802097852,35,0.956514901048926,0.00101349197569678,0,15
"GeographicField17A",192,0.956257,0.000762,95,0.95676823568337,34,0.956512617841685,0.00101577518293805,2,25
"PropertyField11B",128,0.956352,0.00058,126,0.956671983611559,34,0.95651199180578,0.00101640121884328,0,5
"PersonalField24",56,0.956315,0.000654,121,0.956706950030136,33,0.956510975015068,0.00101741800955479,0,14
"PropertyField23",142,0.956283,0.000553,123,0.956734679743647,35,0.956508839871823,0.00101955315279945,0,13
"GeographicField50B",259,0.956161,0.000781,98,0.956856062476832,34,0.956508531238416,0.00101986178620694,1248,25
"GeographicField34A",226,0.956317,0.000741,99,0.956699653944604,34,0.956508326972302,0.00102006605232074,12,25
"GeographicField2B",164,0.956136,0.000733,131,0.956880001094636,36,0.956508000547318,0.00102039247730457,1260,25
"PersonalField58",89,0.956295,0.000697,109,0.956718524786691,34,0.956506762393345,0.00102163063127736,0,7
"PersonalField4B",39,0.95629,0.000515,90,0.956710092374975,34,0.956500046187487,0.00102834683713549,24526,25
"PersonalField26",58,0.956225,0.00054,123,0.956774220386019,34,0.95649961019301,0.00102878283161312,0,14
"PersonalField67",98,0.956274,0.00074,151,0.956725080544338,34,0.956499540272169,0.00102885275245357,0,3
"GeographicField39A",236,0.956199,0.000686,121,0.956799647756928,35,0.956499323878464,0.00102906914615863,95,25
"PersonalField50",81,0.956227,0.00068,121,0.956760918776116,34,0.956493959388058,0.00103443363656464,0,7
"PropertyField1A",116,0.956199,0.000454,120,0.956788751634267,35,0.956493875817134,0.00103451720748926,27,25
"GeographicField34B",227,0.956217,0.000562,141,0.956769123498449,35,0.956493061749225,0.00103533127539823,12,25
"GeographicField28B",215,0.95616,0.00072,96,0.956825885247048,34,0.956492942623524,0.00103545040109876,5,25
"PersonalField30",61,0.956244,0.000619,95,0.956741760478593,33,0.956492880239297,0.0010355127853261,0,12
"PersonalField5",40,0.956369,0.000691,98,0.956611181292181,34,0.95649009064609,0.00103830237853231,0,9
"PersonalField43",74,0.956298,0.000704,96,0.956678844947253,33,0.956488422473626,0.00103997055099647,0,7
"GeographicField52B",263,0.956235,0.000568,94,0.956731060427145,34,0.956483030213573,0.00104536281105028,1248,25
"GeographicField55A",268,0.95614,7e-04,88,0.956822993148457,34,0.956481496574229,0.00104689645039402,1553,25
"PropertyField39B",160,0.956142,0.000607,94,0.95681740193779,34,0.956479700968895,0.00104869205572777,53,25
"GeographicField18B",195,0.956225,0.000688,95,0.956734276419185,35,0.956479638209592,0.00104875481503042,2,24
"GeographicField3A",165,0.95615,0.000685,121,0.956808329643718,35,0.956479164821859,0.00104922820276387,0,25
"GeographicField35B",229,0.956246,0.00051,96,0.956710238512614,35,0.956478119256307,0.00105027376831557,23,25
"PersonalField82",113,0.956213,0.000503,131,0.956739125374031,34,0.956476062687016,0.0010523303376071,0,14
"PropertyField39A",159,0.956147,0.000539,97,0.956803765637989,35,0.956475382818995,0.00105301020562809,53,25
"GeographicField35A",228,0.956266,0.000609,128,0.956684376391867,35,0.956475188195933,0.00105320482868931,23,25
"PropertyField2A",118,0.956185,0.000737,121,0.956761683396009,34,0.956473341698004,0.00105505132661832,254151,1
"PropertyField26A",146,0.956158,0.000725,121,0.956786167427247,35,0.956472083713623,0.00105630931099931,60,25
"PersonalField62",93,0.95622,0.000729,95,0.95672323396609,33,0.956471616983045,0.00105677604157761,0,7
"GeographicField46A",250,0.956098,0.00069,110,0.956845079982584,34,0.956471539991292,0.00105685303333081,2,25
"GeographicField22A",202,0.956212,0.000626,109,0.956730413797009,34,0.956471206898504,0.00105718612611838,254158,1
"GeographicField46B",251,0.956226,0.000647,97,0.95671187764482,34,0.95646893882241,0.00105945420221287,2,25
"month",287,0.956195,0.000636,94,0.9567399613276,33,0.9564674806638,0.00106091236082262,0,12
"GeographicField32A",222,0.956237,0.000579,97,0.956685933779535,34,0.956461466889768,0.00106692613485504,16,25
"SalesField14",36,0.95619,0.000754,154,0.956732619742751,35,0.956461309871375,0.00106708315324733,0,12
"GeographicField37A",232,0.956128,0.000482,108,0.95679062385408,35,0.95645931192704,0.00106908109758286,3101,25
"GeographicField51B",261,0.956179,0.000547,95,0.956734544595249,34,0.956456772297624,0.00107162072699829,1248,25
"GeographicField42A",242,0.956299,0.000612,96,0.956606912646431,34,0.956452956323216,0.0010754367014072,2,25
"PersonalField22",54,0.956217,0.000462,94,0.956680201443865,33,0.956448600721932,0.00107979230269029,0,7
"GeographicField33A",224,0.956185,0.000747,96,0.956708669364529,35,0.956446834682264,0.00108155834235835,15,25
"PersonalField33",64,0.956271,0.000554,100,0.956622436203955,33,0.956446718101977,0.00108167492264544,0,12
"GeographicField42B",243,0.956195,0.000574,122,0.956697484436875,35,0.956446242218438,0.00108215080618512,2,25
"GeographicField36B",231,0.956255,0.000503,107,0.956633725625804,35,0.956444362812902,0.00108403021172065,13,25
"PropertyField36",157,0.956142,0.000561,132,0.95674138144614,34,0.95644169072307,0.00108670230155261,0,3
"PersonalField4A",38,0.956158,0.000619,132,0.956712187657121,35,0.956435093828561,0.00109329919606216,24526,25
"PropertyField13",130,0.956241,0.00073,92,0.956629036304158,34,0.956435018152079,0.00109337487254391,0,4
