"SelectedVars","N","test_auc_mean","test_auc_std","best_nrounds","val_auc","time_secs","Avg_AUC","Max_Diff","MissingValues","UniqueCount"
"GeographicField19B",196,0.95765,0.000605,115,0.958302218387029,35,0.957976109193515,0.000372413818595652,2,25
"GeographicField45B",248,0.957649,0.00056,117,0.958287516323545,35,0.957968258161773,0.000380264850337375,19,25
"GeographicField41B",240,0.957741,0.000448,117,0.95818547311398,35,0.95796323655699,0.000385286455120259,24,25
"GeographicField14B",186,0.957773,0.000397,112,0.958145805806134,34,0.957959402903067,0.000389120109043462,2,19
"GeographicField25A",207,0.957629,0.000474,116,0.958288640503726,35,0.957958820251863,0.000389702760247412,2,24
"GeographicField25B",208,0.957683,0.000363,116,0.958210958901386,35,0.957946979450693,0.000401543561417084,2,24
"CoverageField5A",15,0.957775,0.000548,143,0.958115205972516,36,0.957945102986258,0.00040342002585203,0,3
"CoverageField5B",16,0.957775,0.000548,143,0.958115205972516,35,0.957945102986258,0.00040342002585203,0,4
"PersonalField15",49,0.957784,0.000414,114,0.958091633469985,34,0.957937816734993,0.00041070627711759,0,22
"SalesField12",34,0.957784,0.000327,139,0.958081102498629,34,0.957932551249315,0.000415971762795508,0,22
"GeographicField7A",172,0.957683,0.000504,117,0.958178572448368,35,0.957930786224184,0.000417736787926448,2,24
"GeographicField15A",187,0.95772,0.000645,127,0.95812099653189,35,0.957920498265945,0.000428024746165101,2,25
"GeographicField26A",209,0.957667,0.000527,140,0.958171628789756,36,0.957919314394878,0.00042920861723228,2,25
"PropertyField32",152,0.957663,0.000606,139,0.958161478393203,35,0.957912239196601,0.000436283815508864,0,3
"GeographicField21B",200,0.957662,0.000469,131,0.958148291688356,36,0.957905145844178,0.000443377167931858,2,22
"SalesField11",33,0.957662,0.000327,125,0.958092177726656,35,0.957877088863328,0.000471434148782035,0,20
"GeographicField47A",251,0.957638,0.00066,135,0.958111398682138,35,0.957874699341069,0.000473823671041207,65,25
"GeographicField9A",176,0.957579,0.000555,121,0.958117862091594,35,0.957848431045797,0.000500091966313287,2,25
"Field6",1,0.957629,0.000434,115,0.958046780011076,35,0.957837890005538,0.000510633006571948,0,8
"GeographicField27A",211,0.957529,0.000576,130,0.958144481506072,35,0.957836740753036,0.000511782259074001,2,24
"GeographicField9B",177,0.957522,0.000581,123,0.958137351801521,35,0.95782967590076,0.000518847111349752,2,25
"GeographicField43A",243,0.957592,0.000513,114,0.958054093062455,35,0.957823046531228,0.000525476480882414,2,25
"GeographicField43B",244,0.957523,0.000429,117,0.958116029587287,35,0.957819514793644,0.000529008218466576,2,25
"PersonalField11",46,0.957596,0.000535,135,0.958028476946495,34,0.957812238473247,0.000536284538862786,0,5
"Field11",5,0.957659,0.000433,113,0.957938320626517,36,0.957798660313258,0.000549862698851933,0,11
"GeographicField17B",192,0.957475,0.00058,137,0.958108120417727,35,0.957791560208863,0.000556962803246797,2,25
"PropertyField24A",142,0.957582,0.000561,120,0.957976683684848,35,0.957779341842424,0.000569181169685851,48,25
"GeographicField47B",252,0.957615,0.00067,120,0.957937374009352,35,0.957776187004676,0.000572336007434004,65,24
"PropertyField16B",133,0.957521,0.000592,120,0.958030689447223,35,0.957775844723612,0.000572678288498607,21,25
"GeographicField24A",205,0.957525,0.000518,120,0.958026526645225,35,0.957775763322613,0.000572759689497437,2,24
"PersonalField10B",45,0.957572,0.000493,116,0.957974064003784,35,0.957773032001892,0.000575491010218143,54785,25
"PropertyField24B",143,0.957448,0.000427,128,0.958094033366209,35,0.957771016683105,0.00057750632900555,48,25
"GeographicField64",284,0.957595,0.000493,145,0.957946445339456,34,0.957770722669728,0.000577800342382306,0,4
"GeographicField40B",238,0.957508,0.000409,120,0.958023604278021,35,0.95776580213901,0.00058272087309974,2,25
"GeographicField41A",239,0.957406,0.000536,130,0.958119131059857,35,0.957762565529929,0.000585957482181487,24,25
"GeographicField40A",237,0.95754,0.000535,117,0.957973886247974,35,0.957756943123987,0.000591579888122973,2,25
"PersonalField16",50,0.957482,0.000671,113,0.958019372841459,34,0.957750686420729,0.000597836591380685,0,50
"PropertyField33",153,0.957484,0.000567,120,0.958008758390422,35,0.957746379195211,0.000602143816899048,0,4
"Field10",4,0.95752,0.000341,140,0.957966049568852,36,0.957743024784426,0.000605498227683854,0,8
"PersonalField19",53,0.957586,0.000633,115,0.957883983451738,34,0.957734991725869,0.000613531286241309,0,57
"Field9",3,0.957485,0.000449,121,0.957961461271115,35,0.957723230635558,0.000625292376552511,0,5
"GeographicField44B",246,0.957564,0.000657,120,0.957863616144798,35,0.957713808072399,0.000634714939711123,2,25
"CoverageField3A",11,0.957403,0.000596,120,0.958024145642786,35,0.957713572821393,0.000634950190717132,0,25
"Field8",2,0.957408,0.000315,120,0.957993658015113,35,0.957700829007557,0.000647694004553334,0,38
"PropertyField16A",132,0.957416,0.00073,117,0.957978747541619,35,0.957697373770809,0.000651149241300719,21,25
"PropertyField25",144,0.957558,0.000543,120,0.957822597352976,36,0.957690298676488,0.000658224335622126,0,11
"PropertyField31",151,0.957362,0.00054,116,0.958017199670649,34,0.957689599835325,0.000658923176785398,0,4
"PersonalField75",106,0.957502,0.000524,120,0.957859421531837,34,0.957680710765918,0.000667812246191835,0,9
"SalesField2A",24,0.957434,0.000504,159,0.957924524115135,36,0.957679262057567,0.000669260954542783,362,25
"GeographicField20A",197,0.957418,0.00043,115,0.957927272004023,35,0.957672636002011,0.000675887010098797,2,25
"GeographicField1B",161,0.957517,0.000566,120,0.957825706730089,35,0.957671353365044,0.000677169647065878,2,25
"CoverageField2A",9,0.95749,0.000432,127,0.957851114436038,36,0.957670557218019,0.000677965794090962,0,25
"CoverageField11B",22,0.957407,0.00061,121,0.957931751566102,35,0.957669375783051,0.000679147229059152,765,25
"PropertyField3",119,0.957413,0.00049,117,0.957913394519279,34,0.957663197259639,0.000685325752470711,0,3
"PropertyField14",130,0.957381,0.000563,114,0.957927361267515,34,0.957654180633758,0.000694342378352641,0,4
"GeographicField20B",198,0.957399,0.000506,123,0.957903573799986,35,0.957651286899993,0.000697236112116917,2,25
"PersonalField28",59,0.957485,0.00047,120,0.957814581568488,34,0.957649790784244,0.000698732227865873,0,7
"PersonalField31",62,0.957526,0.000405,138,0.957768158190319,35,0.95764707909516,0.000701443916950484,0,12
"PersonalField45",76,0.957502,0.000294,133,0.957771697690221,34,0.957636848845111,0.000711674166999576,0,12
"GeographicField22B",202,0.957463,0.000612,114,0.957791848682607,35,0.957627424341303,0.000721098670806719,2,11
"PropertyField18",135,0.957447,0.000508,114,0.957805021891893,35,0.957626010945946,0.000722512066163805,0,10
"CoverageField2B",10,0.957413,0.00037,118,0.957820997550689,35,0.957616998775345,0.000731524236765591,0,25
"PersonalField6",41,0.957486,0.000565,145,0.957740350202558,35,0.957613175101279,0.000735347910831075,0,2
"PropertyField21A",138,0.957343,0.000459,131,0.957881131839828,35,0.957612065919914,0.000736457092196052,5,25
"CoverageField11A",21,0.957336,0.000595,146,0.957875231966415,36,0.957605615983208,0.000742907028902562,765,25
"CoverageField1B",8,0.957391,0.000342,115,0.957812150054094,36,0.957601575027047,0.000746947985062918,362,25
"PropertyField4",120,0.957378,0.000471,125,0.957814532984471,35,0.957596266492236,0.00075225651987465,0,3
"GeographicField5A",168,0.957396,0.000558,117,0.957785466246513,34,0.957590733123257,0.000757789888853444,254208,1
"PersonalField22",54,0.957413,0.00039,139,0.95776422076418,35,0.95758861038209,0.000759912630020065,0,7
"PropertyField12",128,0.957425,0.00056,120,0.957744960285986,35,0.957584980142993,0.000763542869117173,0,7
"year",285,0.957371,0.000375,119,0.957798100790146,35,0.957584550395073,0.00076397261703709,0,3
"GeographicField48A",253,0.957244,0.000809,127,0.957918812022805,35,0.957581406011402,0.000767117000707751,1248,25
"GeographicField2A",162,0.95719,0.00074,117,0.957972165178438,34,0.957581082589219,0.00076744042289123,1260,25
"PersonalField18",52,0.957416,0.000462,115,0.957744826101557,34,0.957580413050779,0.000768109961331587,0,61
"PersonalField79",110,0.957375,0.000539,120,0.957783655913485,34,0.957579327956742,0.000769195055367877,0,13
"PropertyField27",147,0.95733,0.000704,127,0.957826845369798,35,0.957578422684899,0.000770100327211254,0,17
"GeographicField62A",281,0.957388,0.00062,111,0.957767976193048,34,0.957577988096524,0.000770534915586096,254144,1
"GeographicField50B",258,0.957178,0.00067,102,0.957977719179917,35,0.957577859589959,0.000770663422151485,1248,25
"PersonalField23",55,0.957398,0.00045,138,0.957742499274153,34,0.957570249637076,0.000778273375033778,0,13
"CoverageField4A",13,0.957294,0.000385,147,0.957846268180304,35,0.957570134090152,0.000778388921958029,0,25
"PropertyField8",123,0.957308,0.000501,141,0.957831724593258,35,0.957569862296629,0.00077866071548105,0,2
"GeographicField42A",241,0.957362,0.000537,131,0.957774948192337,35,0.957568474096168,0.000780048915941856,2,25
"PersonalField32",63,0.95738,0.000508,120,0.957751059315311,34,0.957565529657656,0.00078299335445442,0,12
"PropertyField7",122,0.957423,0.000534,116,0.95770691475891,35,0.957564957379455,0.000783565632654915,0,19
"PersonalField4B",39,0.957314,0.000448,130,0.957813371595103,35,0.957563685797551,0.000784837214558687,24526,25
"PropertyField1B",116,0.957324,0.000583,114,0.957801087550453,35,0.957562543775226,0.000785979236883727,27,25
"PersonalField25",57,0.957382,0.000461,120,0.957742337520222,34,0.957562168760111,0.000786354251999133,0,14
"PersonalField76",107,0.957328,0.000599,120,0.957793646676838,34,0.957560823338419,0.0007876996736913,0,10
"GeographicField14A",185,0.957361,0.000567,133,0.957759807523141,35,0.95756040376157,0.000788119250539787,253814,1
"SalesField2B",25,0.957253,0.000532,143,0.957857322972197,35,0.957555161486098,0.000793361526011727,362,25
"GeographicField35A",227,0.957246,0.000494,116,0.957863940231041,35,0.957554970115521,0.000793552896589556,23,25
"PersonalField77",108,0.957299,0.000532,141,0.957810530779642,34,0.957554765389821,0.000793757622289171,0,11
"PersonalField9",44,0.957312,0.000565,116,0.957791097943862,34,0.957551548971931,0.000796974040179088,0,3
"GeographicField17A",191,0.95737,0.000666,120,0.95773061624044,35,0.95755030812022,0.000798214891890137,2,25
"PersonalField78",109,0.957275,0.000448,140,0.95782496563103,34,0.957549982815515,0.000798540196595199,0,7
"PersonalField38",69,0.957341,0.000578,145,0.957756489543223,35,0.957548744771612,0.000799778240498594,0,6
"PersonalField26",58,0.957306,0.000421,120,0.957788775936301,33,0.957547387968151,0.000801135043959622,0,14
"PersonalField35",66,0.957338,0.000497,145,0.95775354442636,35,0.95754577221318,0.000802750798930441,0,6
"PropertyField28",148,0.95741,0.000544,117,0.957681436876047,34,0.957545718438023,0.000802804574086768,0,4
"CoverageField3B",12,0.957223,0.00042,145,0.957867976174771,36,0.957545488087386,0.000803034924724555,0,25
"PersonalField48",79,0.957358,0.000464,138,0.957731297573446,34,0.957544648786723,0.000803874225387191,0,7
"PersonalField5",40,0.957419,0.000631,120,0.957670225150066,34,0.957544612575033,0.00080391043707706,0,9
"GeographicField21A",199,0.957385,0.00051,120,0.957703458353102,34,0.957544229176551,0.000804293835559133,254285,1
"PropertyField38",157,0.957361,0.000527,116,0.957726211867911,34,0.957543605933956,0.000804917078154443,0,3
"CoverageField4B",14,0.957295,0.000292,139,0.957792080613452,36,0.957543540306726,0.000804982705384205,0,25
"PersonalField37",68,0.957365,0.000622,117,0.957719722045716,33,0.957542361022858,0.000806161989252208,0,6
"GeographicField48B",254,0.957173,0.000648,117,0.957907218565259,35,0.95754010928263,0.000808413729480595,1248,25
"CoverageField1A",7,0.957337,5e-04,115,0.957739774134924,35,0.957538387067462,0.000810135944648294,362,25
"PersonalField14",48,0.957377,0.000593,143,0.957694890792988,35,0.957535945396494,0.000812577615615928,0,30
"GeographicField23A",203,0.957379,0.000442,136,0.957690999830136,35,0.957534999915068,0.000813523097042412,254096,1
"PersonalField74",105,0.957381,0.000583,120,0.957687082840131,34,0.957534041420065,0.00081448159204478,0,8
"PersonalField33",64,0.9574,0.000459,117,0.957665698739113,33,0.957532849369557,0.000815673642553638,0,12
"PersonalField29",60,0.957374,0.000544,121,0.957691684826222,34,0.957532842413111,0.000815680598999169,0,7
"PersonalField80",111,0.957378,0.000514,122,0.957687497346628,34,0.957532748673314,0.000815774338796094,0,14
"PersonalField39",70,0.957304,0.000614,116,0.957761429111118,33,0.957532714555559,0.00081580845655127,0,9
"GeographicField44A",245,0.957356,0.000748,121,0.957708947575892,34,0.957532473787946,0.000816049224164228,2,25
"GeographicField38A",233,0.957293,0.000554,120,0.957771474435093,35,0.957532237217547,0.000816285794563387,22,25
"GeographicField18A",193,0.957363,0.00054,120,0.957699646628468,34,0.957531323314234,0.000817199697876192,254135,1
"PersonalField30",61,0.957325,0.000541,115,0.957737528859263,33,0.957531264429631,0.000817258582478719,0,12
"GeographicField61A",279,0.957317,0.000601,131,0.957744802580723,35,0.957530901290362,0.000817621721748596,254170,1
"GeographicField2B",163,0.957139,0.000608,128,0.957921673852781,35,0.957530336926391,0.000818186085719486,1260,25
"PersonalField50",81,0.957346,0.000506,120,0.957713103630109,34,0.957529551815055,0.00081897119705554,0,7
"GeographicField53A",263,0.957255,0.000726,120,0.957801562786972,35,0.957528281393486,0.00082024161862404,1248,25
"GeographicField34B",226,0.957297,0.000652,128,0.957757795527881,35,0.95752739776394,0.000821125248169685,12,25
"GeographicField1A",160,0.957287,0.000424,150,0.957766663653404,36,0.957526831826702,0.000821691185408313,2,25
"GeographicField3B",165,0.957269,0.000504,118,0.957783092570235,35,0.957526046285118,0.000822476726992427,0,25
"PropertyField17",134,0.957302,0.000572,121,0.957743274690494,35,0.957522637345247,0.000825885666863257,0,8
"PropertyField19",136,0.957301,0.000479,119,0.957742585838533,34,0.957521792919267,0.000826730092843619,0,10
"GeographicField30A",217,0.957293,0.000552,145,0.957747106272881,36,0.957520053136441,0.000828469875669646,49,25
"GeographicField55B",268,0.957228,0.000718,117,0.95781186838247,35,0.957519934191235,0.000828588820875331,1553,25
"GeographicField49A",255,0.957159,0.000728,128,0.957878627256615,35,0.957518813628307,0.00082970938380289,1248,25
"GeographicField33A",223,0.957202,0.000692,120,0.957834207969163,35,0.957518103984581,0.000830419027528673,15,25
"PersonalField81",112,0.957359,0.00057,117,0.957675310662807,33,0.957517155331403,0.000831367680706796,0,14
"PropertyField23",141,0.957288,0.00043,139,0.957743287800467,35,0.957515643900233,0.000832879111876683,0,13
"GeographicField53B",264,0.957176,0.000627,117,0.95785359973988,35,0.95751479986994,0.000833723142170006,1248,25
"PersonalField54",85,0.957369,0.000454,151,0.957660010360411,34,0.957514505180205,0.000834017831904843,0,11
"PropertyField22",140,0.957293,0.000597,167,0.957735330239682,35,0.957514165119841,0.000834357892268933,0,5
"SalesField13",35,0.957329,0.000507,128,0.957698100230042,34,0.957513550115021,0.000834972897089337,0,8
"PersonalField51",82,0.957353,0.000512,145,0.957673841960249,34,0.957513420980125,0.000835102031985446,0,7
"GeographicField60A",277,0.95732,0.000556,115,0.957705795398573,34,0.957512897699287,0.000835625312823551,254239,1
"GeographicField10B",178,0.957327,0.000531,120,0.957698244825332,34,0.957512622412666,0.000835900599444384,2,1
"PersonalField64",95,0.957327,0.000531,120,0.957698244825332,34,0.957512622412666,0.000835900599444384,0,3
"PersonalField69",100,0.957327,0.000531,120,0.957698244825332,33,0.957512622412666,0.000835900599444384,0,6
"PersonalField70",101,0.957327,0.000531,120,0.957698244825332,34,0.957512622412666,0.000835900599444384,0,7
"PersonalField71",102,0.957327,0.000531,120,0.957698244825332,34,0.957512622412666,0.000835900599444384,0,7
"PersonalField72",103,0.957327,0.000531,120,0.957698244825332,33,0.957512622412666,0.000835900599444384,0,8
"PersonalField73",104,0.957327,0.000531,120,0.957698244825332,34,0.957512622412666,0.000835900599444384,0,7
"PersonalField8",43,0.957327,0.000531,120,0.957698244825332,34,0.957512622412666,0.000835900599444384,0,3
"PropertyField20",137,0.957327,0.000531,120,0.957698244825332,34,0.957512622412666,0.000835900599444384,0,3
"PropertyField29",149,0.957327,0.000531,120,0.957698244825332,34,0.957512622412666,0.000835900599444384,200685,2
"PropertyField5",121,0.957327,0.000531,120,0.957698244825332,34,0.957512622412666,0.000835900599444384,0,2
"PropertyField9",124,0.957327,0.000531,120,0.957698244825332,34,0.957512622412666,0.000835900599444384,0,3
"PersonalField58",89,0.957309,0.000461,146,0.95771428641958,35,0.95751164320979,0.000836879802320056,0,7
"PersonalField60",91,0.957327,0.000493,141,0.957695226061267,34,0.957511113030634,0.000837409981476633,0,7
"GeographicField50A",257,0.957148,0.000665,130,0.957870282373247,35,0.957509141186624,0.000839381825486485,1248,25
"PersonalField49",80,0.957342,0.00043,150,0.957675509240338,35,0.957508754620169,0.000839768391941109,0,7
"PersonalField44",75,0.957296,0.000478,149,0.957720896930644,35,0.957508448465322,0.000840074546787917,0,12
"GeographicField42B",242,0.957264,0.000443,133,0.957751062785598,35,0.957507531392799,0.000840991619310949,2,25
"GeographicField46B",250,0.957207,0.000665,120,0.957803552418161,35,0.95750527620908,0.000843246803029829,2,25
"PersonalField17",51,0.957238,0.000617,116,0.957771552323756,35,0.957504776161878,0.000843746850231919,0,66
"GeographicField34A",225,0.957277,0.000626,125,0.95772837154316,35,0.95750268577158,0.00084583724052989,12,25
"PropertyField2A",117,0.95729,0.00053,145,0.957710685611276,35,0.957500342805638,0.00084818020647226,254151,1
"PersonalField41",72,0.957306,0.000546,148,0.957694481684715,34,0.957500240842358,0.000848282169752634,0,10
"PersonalField83",114,0.957289,0.000463,117,0.95771028517872,34,0.95749964258936,0.000848880422750331,0,7
"PersonalField47",78,0.957316,0.000524,139,0.95768322773691,35,0.957499613868455,0.000848909143655319,0,12
"PersonalField46",77,0.957341,0.000473,170,0.957657604680375,35,0.957499302340188,0.000849220671922613,0,12
"PersonalField24",56,0.957299,0.000517,120,0.957699451906811,34,0.957499225953406,0.000849297058704512,0,14
"GeographicField22A",201,0.9573,0.000461,123,0.95769817272048,34,0.95749908636024,0.000849436651869984,254158,1
"PersonalField65",96,0.957327,0.000531,120,0.957671135907598,34,0.957499067953799,0.000849455058310911,0,3
"PersonalField36",67,0.957292,0.000623,170,0.957705369324453,35,0.957498684662226,0.000849838349883836,0,6
"PropertyField15",131,0.957285,0.000542,135,0.957710731110594,35,0.957497865555297,0.000850657456813342,0,15
"PropertyField30",150,0.957329,0.000632,120,0.957666035742535,34,0.957497517871268,0.000851005140842576,0,2
"PersonalField61",92,0.957315,0.000466,123,0.957679128171252,34,0.957497064085626,0.000851458926483972,0,7
"PersonalField34",65,0.957294,0.000537,120,0.957698632147915,34,0.957496316073957,0.0008522069381528,0,7
"PersonalField4A",38,0.95721,0.000564,116,0.957780984949291,35,0.957495492474645,0.000853030537464883,24526,25
"PropertyField13",129,0.95732,0.000494,117,0.957669285859063,35,0.957494642929532,0.000853880082578473,0,4
"GeographicField49B",256,0.957098,0.000673,114,0.957890716772401,35,0.957494358386201,0.000854164625909482,1248,25
"Field12",6,0.957333,0.000497,120,0.957655052284319,36,0.957494026142159,0.00085449686995076,0,2
"PropertyField11A",126,0.957337,0.00063,117,0.957650817763057,34,0.957493908881529,0.000854614130581521,254268,1
"GeographicField35B",228,0.95716,0.00043,120,0.957820948388291,35,0.957490474194145,0.000858048817964807,23,25
"GeographicField63",283,0.957359,0.000522,120,0.95762192569621,34,0.957490462848105,0.000858060164005248,0,3
"GeographicField60B",278,0.957254,0.000456,124,0.957724101933442,35,0.957489050966721,0.000859472045389054,12,25
"PropertyField1A",115,0.957247,0.000304,130,0.957728997929956,35,0.957487998964978,0.000860524047132105,27,25
"SalesField14",36,0.957287,0.000507,120,0.957686886576124,34,0.957486943288062,0.000861579724048211,0,12
"PersonalField63",94,0.957357,0.000552,128,0.957615979166717,34,0.957486489583358,0.000862033428751796,0,7
"PersonalField62",93,0.957328,0.00053,117,0.957638135984964,34,0.957483067992482,0.000865455019628425,0,7
"PersonalField7",42,0.957266,0.000458,145,0.957698802191975,35,0.957482401095988,0.000866121916122453,0,3
"SalesField9",31,0.957269,0.000481,149,0.957690960693011,34,0.957479980346505,0.000868542665604877,0,2
"PersonalField82",113,0.95723,0.000384,124,0.957726926361437,34,0.957478463180718,0.000870059831391656,0,14
"GeographicField28A",213,0.957206,0.000618,117,0.957750840880027,35,0.957478420440014,0.000870102572096632,5,25
"PropertyField26B",146,0.957182,0.000619,120,0.957771659709858,35,0.957476829854929,0.000871693157181053,60,25
"PropertyField21B",139,0.957189,0.000353,149,0.957763284750671,35,0.957476142375335,0.000872380636774861,5,25
"PropertyField39A",158,0.957158,0.000557,106,0.957794170111787,35,0.957476085055893,0.000872437956216721,53,25
"GeographicField55A",267,0.957191,0.000665,130,0.957753141873073,35,0.957472070936536,0.000876452075573853,1553,25
"GeographicField38B",234,0.957212,0.000523,127,0.957729482420574,35,0.957470741210287,0.000877781801823185,22,25
"PersonalField43",74,0.957328,0.000538,120,0.957606815874009,34,0.957467407937004,0.000881115075105687,0,7
"GeographicField62B",282,0.957367,0.000465,120,0.957566960592286,35,0.957466980296143,0.000881542715967298,22,18
"PersonalField59",90,0.9573,0.00049,139,0.957632737953603,34,0.957466368976802,0.000882154035308558,0,7
"PersonalField52",83,0.957261,0.000596,159,0.957668982208955,35,0.957464991104477,0.000883531907632795,0,7
"PropertyField26A",145,0.957151,0.000591,134,0.957777810986282,35,0.957464405493141,0.000884117518969219,60,25
"PersonalField55",86,0.957243,0.000531,160,0.95768360040717,35,0.957463300203585,0.000885222808525099,0,11
"PersonalField42",73,0.957226,0.00049,178,0.957699036243551,35,0.957462518121776,0.000886004890334524,0,10
"PropertyField10",125,0.957303,0.000541,120,0.957621597561299,35,0.957462298780649,0.000886224231460786,0,5
"PersonalField56",87,0.957273,0.00054,141,0.95764399093744,34,0.95745849546872,0.000890027543390293,0,12
"PersonalField40",71,0.957309,0.00053,146,0.957602724212894,34,0.957455862106447,0.000892660905663201,0,10
"GeographicField3A",164,0.957136,0.000517,128,0.957775477218304,35,0.957455738609152,0.000892784402958258,0,25
"GeographicField36B",230,0.957211,0.000602,124,0.957700335094841,35,0.957455667547421,0.000892855464689424,13,25
"GeographicField59A",275,0.957313,0.000558,127,0.957595763202847,35,0.957454381601424,0.000894141410686555,2,25
"GeographicField18B",194,0.957107,0.000546,117,0.957798504885783,35,0.957452752442891,0.000895770569218857,2,24
"PropertyField11B",127,0.95728,0.000496,139,0.957623807555709,34,0.957451903777854,0.000896619234255769,0,5
"PersonalField67",98,0.957265,0.000633,120,0.957638115163242,34,0.957451557581621,0.000896965430489227,0,3
"GeographicField28B",214,0.957139,0.000647,105,0.957756536777684,35,0.957447768388842,0.000900754623267996,5,25
"GeographicField46A",249,0.957191,0.000545,110,0.957701197846738,35,0.957446098923369,0.000902424088741305,2,25
"GeographicField33B",224,0.957158,0.00069,106,0.957725611315474,34,0.957441805657737,0.000906717354372977,15,25
"PropertyField36",156,0.957255,0.000464,171,0.957627076373228,36,0.957441038186614,0.000907484825496296,0,3
"GeographicField56B",270,0.957141,0.000739,104,0.957731578281102,35,0.957436289140551,0.000912233871559254,1553,24
"PropertyField39B",159,0.957125,0.000513,124,0.957743382654977,35,0.957434191327488,0.000914331684621739,53,25
"GeographicField56A",269,0.95731,0.000516,118,0.957556558985516,34,0.957433279492758,0.000915243519352238,254153,1
"GeographicField51B",260,0.957143,0.000673,114,0.957721742523899,34,0.95743237126195,0.000916151750160465,1248,25
"SalesField1A",23,0.957252,0.000692,115,0.957610153326092,34,0.957431076663046,0.000917446349064099,0,25
"PersonalField57",88,0.957227,0.000526,142,0.957635020824039,34,0.95743101041202,0.000917512600090542,0,13
"GeographicField51A",259,0.957206,0.000548,113,0.957655701613567,35,0.957430850806783,0.000917672205326681,1248,25
"PersonalField53",84,0.957277,0.000451,145,0.957583726126952,35,0.957430363063476,0.000918159948633979,0,7
"GeographicField30B",218,0.957156,0.000609,117,0.957702515399019,35,0.957429257699509,0.000919265312600892,49,25
"GeographicField32B",222,0.957136,0.000484,120,0.957722473597685,35,0.957429236798842,0.000919286213267756,16,25
"GeographicField29B",216,0.957103,0.000505,120,0.957752397689314,35,0.957427698844657,0.000920824167453094,8,25
