"SelectedVars","N","test_auc_mean","test_auc_std","val_auc","time_secs","TimeTaken","Max_Diff"
"GeographicField27B",200,0.960482,0.000542,0.960944809900407,206,4618,0.000410909352320576
"CoverageField9",19,0.9604775,0.00053875,0.960959282635761,207,4618,0.000396436616966644
"PersonalField15",45,0.96047525,0.0005685,0.960816847551351,202,4618,0.000538871701375898
"GeographicField24B",194,0.9604715,0.00039175,0.961046044099325,202,4618,0.000309675153401745
"Field10",4,0.96045525,0.00051375,0.960877893754785,206,4618,0.000477825497942175
"GeographicField25A",195,0.96044675,0.00055925,0.960871023213191,204,4618,0.000484696039535937
"GeographicField17B",184,0.9604395,0.000534,0.960804343191678,204,4618,0.000551376061049269
"PersonalField10B",42,0.96043825,0.000589,0.960806270936082,201,4618,0.000549448316645051
"GeographicField25B",196,0.9604325,0.0005565,0.96082480496754,203,4618,0.000530914285186923
"PropertyField35",149,0.960411,0.000593,0.960980468448438,201,4618,0.000375250804289684
"GeographicField45B",236,0.96039625,0.000502,0.961025375696794,205,4618,0.00033034355593331
"GeographicField45A",235,0.9603925,0.00052725,0.960921176426862,204,4618,0.000434542825865525
"GeographicField20A",188,0.960391,0.00048425,0.960707522667585,204,4618,0.00064819658514248
"GeographicField15A",179,0.96038775,0.00057325,0.961001360202493,207,4618,0.000354359050233954
"PersonalField31",58,0.9603805,0.00051975,0.960721219456415,200,4618,0.000634499796312249
"PropertyField32",146,0.96037775,0.00060875,0.960910295583103,196,4618,0.000445423669624412
"GeographicField20B",189,0.9603715,0.00052625,0.960668785493039,203,4618,0.000686933759687758
"GeographicField22B",191,0.96036825,0.0005595,0.96070697238611,204,4618,0.0006487468666172
"GeographicField41A",227,0.960366,0.000526,0.960934013693091,204,4618,0.000421705559636609
"PropertyField16A",126,0.96036225,0.0006115,0.960908822398091,202,4618,0.000446896854635837
"GeographicField27A",199,0.96034625,0.00053775,0.960773384231559,203,4618,0.000582335021168112
"PersonalField45",72,0.960343,0.00050625,0.960802972476529,198,4618,0.000552746776198543
"GeographicField15B",180,0.960341,0.0005565,0.96103218936424,209,4618,0.00032352988848694
"GeographicField43B",232,0.96033925,0.00052825,0.960778895577428,203,4618,0.000576823675298876
"GeographicField43A",231,0.9603355,0.000505,0.960816558939153,203,4618,0.000539160313574372
"PropertyField24B",137,0.960334,0.000566,0.96079129129784,203,4618,0.000564427954886759
"PersonalField75",102,0.96031925,0.000578,0.960809185736133,195,4618,0.000546533516594061
"Field8",2,0.960316,0.00057225,0.960758722028177,203,4618,0.000596997224550089
"PersonalField19",49,0.96031225,0.00051825,0.960810981320442,197,4618,0.000544737932284822
"PropertyField25",138,0.96031025,0.000586,0.960636040106313,203,4618,0.000719679146414243
"GeographicField40B",226,0.960309,0.000541,0.960722186075928,204,4618,0.000633533176799705
"PropertyField24A",136,0.96030825,0.00059575,0.960798400614456,201,4618,0.000557318638271131
"CoverageField3A",11,0.96030775,0.000749,0.96078058242608,207,4618,0.000575136826647671
"GeographicField47A",239,0.96030475,5e-04,0.960860233078878,208,4618,0.000495486173849646
"GeographicField24A",193,0.9603015,0.00056825,0.960832848417927,200,4618,0.000522870834800515
"CoverageField2A",9,0.96030025,0.0006445,0.96078940794419,208,4618,0.000566311308536904
"PropertyField16B",127,0.960298,0.000508,0.960881509552801,204,4618,0.000474209699926065
"PropertyField33",147,0.96029725,0.00054175,0.960807219143795,199,4618,0.000548500108932704
"GeographicField40A",225,0.96029,0.000497,0.960631591102038,202,4618,0.000724128150688896
"GeographicField47B",240,0.960289,0.00048025,0.960717799729612,209,4618,0.000637919523115427
"CoverageField3B",12,0.9602795,0.00071825,0.960810943099087,212,4618,0.000544776153639792
"CoverageField2B",10,0.9602775,0.00069475,0.96077130191479,209,4618,0.000584417337937126
"PersonalField6",38,0.96027075,0.0005645,0.960838475584623,200,4618,0.000517243668104239
"PropertyField7",117,0.96026625,0.00050225,0.960593629584826,200,4618,0.000762089667901034
"PropertyField21A",132,0.960265,0.0006675,0.960721124264516,206,4618,0.000634594988211501
"PersonalField28",55,0.960262,0.0005075,0.960725429830263,200,4618,0.000630289422464236
"SalesField2A",23,0.960257,0.0006225,0.960877602491673,208,4618,0.00047811676105447
"PersonalField36",63,0.960255,0.00053625,0.960798746149,197,4618,0.000556973103726821
"PropertyField12",122,0.96025325,0.0005525,0.960701564811461,195,4618,0.000654154441266708
"CoverageField1A",7,0.96025225,0.00064375,0.960691615643352,208,4618,0.000664103609374744
"PersonalField34",61,0.96024725,0.000544,0.960697299780593,193,4618,0.000658419472134297
"PersonalField16",46,0.960244,0.0005485,0.960854852350754,198,4618,0.000500866901973707
"PropertyField28",142,0.96024,0.00055,0.960869122893694,201,4618,0.000486596359033364
"PropertyField1B",112,0.960239,0.00057575,0.9606297902641,202,4618,0.000725928988627
"PersonalField18",48,0.96023575,0.00044225,0.960647218912766,203,4618,0.000708500339961282
"PropertyField3",114,0.9602355,0.000499,0.960705381404136,200,4618,0.000650337848591365
"SalesField2B",24,0.96023175,0.00072425,0.960832443117329,210,4618,0.000523276135397932
"PersonalField9",41,0.9602315,0.0005875,0.960700249717299,199,4618,0.000655469535427833
"PersonalField25",53,0.9602305,0.0006065,0.960599930372779,199,4618,0.000755788879947761
"PersonalField29",56,0.960228,0.00052825,0.960771035570266,198,4618,0.000584683682461007
"SalesField9",29,0.9602275,0.000543,0.960683804364803,202,4618,0.000671914887924174
"PropertyField14",124,0.960226,0.00056225,0.96074172812935,199,4618,0.000613991123377677
"PersonalField14",44,0.96022575,0.0004985,0.960682935877294,202,4618,0.000672783375433306
"PersonalField46",73,0.96022575,0.00053425,0.960750170662736,194,4618,0.000605548589991289
"PersonalField58",85,0.96022475,0.000568,0.96058369386408,192,4618,0.00077202538864718
"PersonalField77",104,0.96022375,0.00056875,0.960750381482669,198,4618,0.000605337770058667
"PropertyField30",144,0.96022375,0.00057225,0.960652112161969,203,4618,0.000703607090757785
"PropertyField38",151,0.96022275,0.00051475,0.960723561466325,201,4618,0.000632157786402687
"PersonalField38",65,0.96022175,0.00051475,0.960573331346237,195,4618,0.000782387906490434
"GeographicField44B",234,0.96022125,0.00053275,0.960628509342626,204,4618,0.000727209910101334
"PersonalField22",50,0.960218,0.0006135,0.96072805678929,199,4618,0.000627662463436818
"GeographicField1A",154,0.96021675,0.0006155,0.960712743135929,203,4618,0.000642976116798089
"PersonalField33",60,0.9602165,0.0006075,0.960727679636576,201,4618,0.00062803961615121
"PropertyField29",143,0.96021575,0.000555,0.960614653980961,201,4618,0.000741065271765984
"PropertyField21B",133,0.9602155,0.00067375,0.960714170146845,200,4618,0.000641549105882655
"PersonalField41",68,0.96021525,0.00052975,0.960666102527436,194,4618,0.000689616725290776
"PersonalField83",110,0.96021375,0.0005295,0.960697640591691,196,4618,0.000658078661036066
"PropertyField4",115,0.9602135,0.00050175,0.960762895915814,199,4618,0.000592823336913573
"PersonalField63",90,0.96021275,0.00052975,0.960744712768926,194,4618,0.000611006483801635
"CoverageField1B",8,0.9602125,0.000636,0.960703723137154,208,4618,0.00065199611557365
"GeographicField30A",205,0.9602125,0.0005795,0.960676461189405,202,4618,0.000679258063321808
"PropertyField19",130,0.960212,0.0005525,0.960719867586852,203,4618,0.000635851665875431
"PersonalField32",59,0.96021175,0.00050175,0.960733199706361,203,4618,0.000622519546366274
"SalesField11",30,0.9602115,0.000504,0.960609215173729,201,4618,0.000746504078998123
"GeographicField38A",221,0.9602115,0.0004855,0.96065305612822,202,4618,0.000702663124507286
"PropertyField10",120,0.960211,0.00052,0.96064575170436,203,4618,0.000709967548367385
"SalesField13",32,0.96020825,0.00055975,0.960617006305335,198,4618,0.000738712947392473
"PersonalField35",62,0.960207,0.0005685,0.960693336664691,194,4618,0.000662382588036636
"PropertyField8",118,0.96020675,0.000545,0.960725262967298,201,4618,0.000630456285428793
"PersonalField81",108,0.96020625,0.0005735,0.960707329391881,199,4618,0.000648389860846588
"PropertyField13",123,0.96020625,0.00051225,0.960620799521772,204,4618,0.00073491973095563
"PropertyField17",128,0.9602055,0.0005685,0.96079470654219,201,4618,0.000561012710537545
"CoverageField4A",13,0.96020525,0.0005745,0.960669501239724,208,4618,0.000686218013003059
"PersonalField51",78,0.96020375,0.00056275,0.960667714909513,195,4618,0.000688004343213811
"PropertyField1A",111,0.9602035,0.0005725,0.960569936875411,202,4618,0.000785782377316413
"PersonalField79",106,0.9602025,0.00053475,0.960697001914296,197,4618,0.000658717338431258
"PersonalField37",64,0.96020125,0.00050275,0.960643971688144,197,4618,0.000711747564583698
"PersonalField23",51,0.960201,0.000557,0.9606330504541,197,4618,0.000722668798626924
"Field12",6,0.9602005,0.00058175,0.96077873406449,201,4618,0.000576985188237678
"GeographicField28A",201,0.9602,0.000523,0.960672488771206,203,4618,0.000683230481521191
"PersonalField60",87,0.9601995,0.00055175,0.960698888690035,194,4618,0.000656830562692612
"PersonalField74",101,0.96019925,0.00058675,0.960672225945167,192,4618,0.00068349330755979
"PropertyField22",134,0.96019825,0.000527,0.960712764873421,196,4618,0.000642954379306171
"PersonalField59",86,0.960198,0.00051,0.960707251888805,194,4618,0.00064846736392199
"PersonalField66",93,0.96019775,0.00054975,0.960675315464527,194,4618,0.000680403788200112
"PersonalField68",95,0.96019775,0.00054975,0.960675315464527,198,4618,0.000680403788200112
"PersonalField52",79,0.9601975,0.00053925,0.960706156868675,195,4618,0.000649562384052005
"PersonalField47",74,0.96019625,0.000533,0.960684827569272,197,4618,0.0006708916834548
"PersonalField42",69,0.96019375,0.00050725,0.960684615737173,196,4618,0.000671103515554439
"PersonalField5",37,0.9601935,0.00049225,0.960810716952054,198,4618,0.000545002300673114
"CoverageField4B",14,0.96019275,0.00063775,0.960614716494325,204,4618,0.000741002758402387
"PersonalField62",89,0.9601925,0.000519,0.960632368398118,196,4618,0.000723350854609173
"PersonalField57",84,0.9601915,0.0005645,0.960679400040473,196,4618,0.000676319212254195
"PropertyField15",125,0.9601905,0.00059875,0.960649347933814,200,4618,0.000706371318913601
"PersonalField55",82,0.96018975,0.00054725,0.960629799421802,197,4618,0.000725919830925292
"SalesField1A",22,0.9601895,0.00062025,0.960632263373739,203,4618,0.000723455878988033
"PropertyField18",129,0.9601895,0.00051825,0.960782701277259,203,4618,0.000573017975468715
"PropertyField36",150,0.9601885,0.0005005,0.960658037484153,200,4618,0.000697681768573877
"PersonalField78",105,0.96018675,0.0005235,0.960721818755693,195,4618,0.000633900497034268
"GeographicField34A",213,0.96018575,0.00056275,0.96072091662568,205,4618,0.000634802627047626
"GeographicField34B",214,0.96018475,0.00055,0.960674701946712,207,4618,0.000681017306014886
"PersonalField50",77,0.96018275,0.00052175,0.960682050134747,195,4618,0.000673669117980502
"GeographicField30B",206,0.96018275,0.000551,0.960669083311138,201,4618,0.000686635941589131
"PropertyField11B",121,0.960182,0.00054325,0.960625372106821,198,4618,0.000730347145906474
"GeographicField63",267,0.96018075,0.00051575,0.960578093640306,163,4618,0.000777625612421118
"PersonalField76",103,0.9601795,0.000511,0.960611332771749,195,4618,0.000744386480978299
"PersonalField49",76,0.96017925,0.0005425,0.960690211767683,192,4618,0.000665507485043793
"PersonalField30",57,0.96017875,0.00054725,0.960629451525534,194,4618,0.000726267727192753
"GeographicField53B",252,0.96017825,0.00046375,0.960775205023647,206,4618,0.000580514229080009
"SalesField14",33,0.96017725,0.00058575,0.960696393457316,198,4618,0.000659325795410948
"PersonalField43",70,0.9601765,0.0005455,0.960643621285558,198,4618,0.000712097967169423
"PersonalField54",81,0.96017625,0.00057275,0.960751006278916,198,4618,0.000604712973811372
"PersonalField8",40,0.96017475,0.00054,0.960639070871786,198,4618,0.000716648380940765
"PersonalField64",91,0.96017475,0.00054,0.960639070871786,194,4618,0.000716648380940765
"PersonalField65",92,0.96017475,0.00054,0.960691924306098,194,4618,0.000663794946629381
"PersonalField69",96,0.96017475,0.00054,0.960639070871786,196,4618,0.000716648380940765
"PersonalField70",97,0.96017475,0.00054,0.960639070871786,191,4618,0.000716648380940765
"PersonalField72",99,0.96017475,0.00054,0.960639070871786,192,4618,0.000716648380940765
"PersonalField71",98,0.96017475,0.00054,0.960639070871786,194,4618,0.000716648380940765
"PersonalField73",100,0.96017475,0.00054,0.960639070871786,195,4618,0.000716648380940765
"PropertyField5",116,0.96017475,0.00054,0.960639070871786,198,4618,0.000716648380940765
"PropertyField9",119,0.96017475,0.00054,0.960639070871786,199,4618,0.000716648380940765
"PropertyField20",131,0.96017475,0.00054,0.960639070871786,198,4618,0.000716648380940765
"GeographicField10B",171,0.96017475,0.00054,0.960639070871786,198,4618,0.000716648380940765
"PersonalField26",54,0.96017425,0.000621,0.960598080709832,198,4618,0.000757638542895456
"GeographicField38B",222,0.960174,0.000545,0.960744975450369,202,4618,0.000610743802358482
"GeographicField17A",183,0.96017375,0.0005535,0.960688862645431,199,4618,0.000666856607296484
"PersonalField7",39,0.9601735,0.000548,0.960710843153821,200,4618,0.000644876098906511
"PersonalField24",52,0.96017325,0.000596,0.960610884092564,199,4618,0.000744835160162771
"PersonalField4A",35,0.9601725,0.00049325,0.960461140053643,206,4618,0.000894579199084422
"GeographicField46B",238,0.9601725,0.00049825,0.960548563426246,206,4618,0.000807155826481054
"GeographicField55B",256,0.96017225,0.0004495,0.960841161731322,204,4618,0.000514557521404835
"PropertyField31",145,0.960172,0.0005165,0.960849373008642,197,4618,0.000506346244085409
"PersonalField53",80,0.96017075,0.0005105,0.960633466599344,196,4618,0.000722252653382771
"SalesField12",31,0.96016975,0.0005475,0.960625841318536,198,4618,0.000729877934190992
"PersonalField67",94,0.96016825,0.00053475,0.960674999090033,195,4618,0.00068072016269427
"GeographicField36B",218,0.960168,0.00055075,0.960577850913013,199,4618,0.000777868339714383
"GeographicField44A",233,0.960167,0.000482,0.960729844035271,202,4618,0.000625875217456051
"PersonalField40",67,0.96016375,0.00056525,0.960680001123093,194,4618,0.000675718129634406
"PersonalField4B",36,0.9601635,0.000548,0.960631619105326,206,4618,0.000724100147401097
"PropertyField27",141,0.960162,0.00060625,0.960774573431421,202,4618,0.000581145821305973
"PropertyField23",135,0.96016,0.0005405,0.9606759179931,199,4618,0.000679801259627411
"GeographicField2B",157,0.96016,0.00054475,0.960785321247513,200,4618,0.000570398005213746
"GeographicField35A",215,0.960158,0.00053125,0.960562941355288,206,4618,0.000792777897438923
"GeographicField1B",155,0.96015525,0.0006345,0.960782657079298,205,4618,0.000573062173429006
"PersonalField39",66,0.96015425,0.00053925,0.960730767227998,198,4618,0.000624952024728898
"PersonalField82",109,0.960154,0.00052325,0.960642588393204,193,4618,0.000713130859523181
"PropertyField39A",152,0.96015325,0.0005935,0.960717282705054,202,4618,0.000638436547673482
"PersonalField61",88,0.960153,0.000529,0.960760296237098,196,4618,0.000595423015629648
"PersonalField44",71,0.96015275,0.000491,0.960642035075228,196,4618,0.000713684177498952
"GeographicField60B",264,0.9601515,0.00051575,0.960758451249398,196,4618,0.000597268003329599
"GeographicField28B",202,0.96014925,0.00053875,0.960633611001841,205,4618,0.000722108250886699
"GeographicField55A",255,0.960148,0.00055125,0.960640482748395,201,4618,0.000715236504332251
"PersonalField48",75,0.96014775,0.00056175,0.960781710172943,199,4618,0.000574009079783777
"SalesField7",27,0.960145,0.00059825,0.960547389987271,203,4618,0.000808329265456598
"PropertyField39B",153,0.96014225,0.00054875,0.960837529353046,204,4618,0.000518189899680999
"PropertyField26A",139,0.9601395,0.0006085,0.960480121511126,202,4618,0.000875597741601175
"GeographicField48A",241,0.9601395,0.0005405,0.960815461412704,200,4618,0.000540257840022762
"PersonalField56",83,0.960136,0.00053325,0.960635831648104,198,4618,0.000719887604623715
"GeographicField3B",159,0.96013575,0.00052025,0.960733722611127,204,4618,0.000621996641599787
"CoverageField11B",21,0.960134,0.0005765,0.960546748899954,205,4618,0.000808970352773275
"SalesField15",34,0.960134,0.0005475,0.9607674213146,202,4618,0.000588297938127424
"GeographicField18B",185,0.960134,0.00060325,0.960690853144191,206,4618,0.000664866108536555
"GeographicField53A",251,0.960134,0.00044125,0.960820150011374,204,4618,0.000535569241352785
"GeographicField54A",253,0.960134,0.0005495,0.960494735853467,199,4618,0.000860983399260107
"CoverageField11A",20,0.96013,0.0006125,0.960677745050984,205,4618,0.000677974201743425
"GeographicField46A",237,0.960128,0.00045725,0.960671281304139,204,4618,0.000684437948588301
"GeographicField36A",217,0.96012625,0.0005405,0.960578590566119,201,4618,0.000777128686608397
"GeographicField3A",158,0.9601255,0.00061325,0.960756461377217,200,4618,0.000599257875509962
"PersonalField80",107,0.96012275,0.000567,0.960598259285015,199,4618,0.000757459967712482
"PropertyField26B",140,0.96012225,0.00061175,0.960675765975252,202,4618,0.000679953277475387
"GeographicField49B",244,0.96012125,0.000511,0.960902907920554,201,4618,0.000452811332173009
"GeographicField50B",246,0.96011825,0.000528,0.960815450857248,202,4618,0.000540268395478938
"GeographicField56B",257,0.96011625,0.00059075,0.960765411488269,204,4618,0.000590307764457787
"GeographicField48B",242,0.960115,0.000621,0.960834018338417,199,4618,0.000521700914310474
"GeographicField42A",229,0.9601105,0.00052925,0.96052733399399,202,4618,0.000828385258737074
"GeographicField54B",254,0.9601075,0.0005815,0.960441900975551,199,4618,0.000913818277175849
"GeographicField39B",224,0.960106,0.00055575,0.960477829916774,203,4618,0.000877889335953008
"GeographicField2A",156,0.9601055,0.00055975,0.960755615205581,207,4618,0.000600104047146055
"GeographicField35B",216,0.96010525,0.0005475,0.960557422104877,205,4618,0.000798297147850513
"WeekDay",269,0.96010125,0.0005725,0.960522819488049,162,4618,0.000832899764678152
"GeographicField62B",266,0.96009425,0.000615,0.960696741401782,176,4618,0.000658977850945264
"GeographicField50A",245,0.960088,0.0005535,0.960698595065199,202,4618,0.000657124187527836
"GeographicField42B",230,0.960078,0.00055275,0.960634809311206,200,4618,0.000720909941521297
"GeographicField33B",212,0.9600765,0.00055975,0.960599102612944,204,4618,0.000756616639783658
"GeographicField49A",243,0.9600685,0.00049575,0.960899016523916,203,4618,0.000456702728811709
"GeographicField59A",262,0.960067,0.00054775,0.960671720825622,202,4618,0.000683998427105537
"count_0",271,0.9600595,0.00052725,0.960603927998758,157,4618,0.000751791253969514
"GeographicField58A",260,0.96005925,0.000569,0.960406125739122,203,4618,0.000949593513605573
"count_less_0",270,0.9600565,0.00046725,0.960462202732626,158,4618,0.000893516520100945
"GeographicField59B",263,0.960056,0.00054625,0.960438018543821,202,4618,0.00091770070890651
"GeographicField39A",223,0.960054,0.0006075,0.960597194147911,200,4618,0.000758525104815888
"PersonalField17",47,0.9600525,0.000554,0.960582812170201,204,4618,0.000772907082526197
"GeographicField52A",249,0.960051,0.0005135,0.96050330529332,204,4618,0.000852413959407605
"GeographicField29B",204,0.96004575,0.00046025,0.960617642090824,206,4618,0.000738077161902995
"GeographicField37A",219,0.96004575,0.00056075,0.960565421116311,198,4618,0.000790298136416512
"GeographicField32A",209,0.960039,0.000501,0.960400194343936,201,4618,0.000955524908791694
"GeographicField51B",248,0.9600335,0.000657,0.960614919988096,204,4618,0.000740799264631109
"GeographicField31A",207,0.96003325,0.0006125,0.960463075509796,203,4618,0.000892643742931409
"GeographicField52B",250,0.96003,0.00055375,0.96072305292469,206,4618,0.000632666328037157
"GeographicField61B",265,0.9600255,0.00053,0.960368923539975,177,4618,0.000986795712752286
"GeographicField29A",203,0.96002475,0.00047925,0.960608002597629,205,4618,0.000747716655098651
"GeographicField51A",247,0.96001675,0.000581,0.960554237345419,203,4618,0.000801481907307777
"GeographicField33A",211,0.960015,0.00058575,0.960730303366309,203,4618,0.000625415886418623
"PropertyField2B",113,0.96001375,0.0005845,0.960463548288195,201,4618,0.000892170964532091
"GeographicField58B",261,0.96001125,0.00053375,0.960521204021273,203,4618,0.000834515231454613
"GeographicField31B",208,0.96,0.000626,0.960371994406542,202,4618,0.000983724846185141
"GeographicField57A",258,0.959991,0.000576,0.960449439161797,202,4618,0.000906280090930522
"GeographicField4B",161,0.95998675,0.00051175,0.96067620930441,203,4618,0.000679509948316781
"GeographicField32B",210,0.95996575,0.00059975,0.960602155260504,203,4618,0.000753563992223039
"GeographicField37B",220,0.959963,0.0005235,0.960557399692607,202,4618,0.000798319560120442
"GeographicField57B",259,0.959962,0.00056875,0.960458225446385,202,4618,0.000897493806341854
"GeographicField4A",160,0.9599615,0.000478,0.960503112114012,202,4618,0.000852607138714823
"SalesField8",28,0.9596195,5e-04,0.960132195746329,209,4618,0.00122352350639787
