"SelectedVars","N","test_auc_mean","test_auc_std","val_auc","time_secs","TimeTaken","Max_Diff"
"CoverageField5A",15,0.96304675,0.000805,0.963545230775883,240,5419,0.000262069612341542
"CoverageField5B",16,0.96304675,0.000805,0.963545230775883,240,5419,0.000262069612341542
"CoverageField6A",17,0.963015,0.000836,0.963698336076913,241,5419,0.000108964311312132
"CoverageField6B",18,0.963015,0.000836,0.963698336076913,241,5419,0.000108964311312132
"PropertyField35",145,0.96301475,0.000787,0.963807300388225,236,5419,0
"PersonalField10B",39,0.96300225,0.0008025,0.963588308845625,239,5419,0.000218991542599967
"PersonalField11",40,0.9629925,0.00077475,0.963730712986642,237,5419,7.65874015826729e-05
"GeographicField41B",223,0.96298575,0.0007935,0.963528319778355,239,5419,0.000278980609869639
"GeographicField41A",222,0.96295275,0.0007765,0.963568621040151,238,5419,0.0002386793480742
"PropertyField32",143,0.96294175,0.00078225,0.963654489242213,245,5419,0.0001528111460114
"Field10",4,0.962937,0.0007855,0.963485777096774,250,5419,0.000321523291451298
"PropertyField1B",109,0.962927,0.00084575,0.963403520836853,237,5419,0.000403779551372274
"Field9",3,0.9629235,0.0008215,0.963566247219277,254,5419,0.000241053168947403
"PropertyField24A",133,0.96290825,0.0008105,0.963580941522814,237,5419,0.000226358865411003
"GeographicField30A",200,0.96290525,0.0007615,0.963431584999269,243,5419,0.000375715388956088
"PersonalField15",42,0.9628855,0.0007545,0.96337713638972,237,5419,0.000430163998504818
"PropertyField1A",108,0.96288375,0.00086825,0.963433968267034,249,5419,0.000373332121190395
"PropertyField16A",123,0.96288225,0.0007665,0.963502026426255,236,5419,0.000305273961969554
"PropertyField24B",134,0.9628815,0.00080025,0.963501432187812,237,5419,0.000305868200412451
"GeographicField19A",181,0.9628815,0.0008015,0.963428234292617,232,5419,0.000379066095607561
"GeographicField43A",226,0.9628775,0.00086025,0.963324933200427,249,5419,0.000482367187797816
"PropertyField19",127,0.96287575,0.00080525,0.963347556724071,237,5419,0.000459743664153911
"GeographicField7B",162,0.962874,0.00075175,0.963496480184723,242,5419,0.000310820203502038
"GeographicField64",263,0.9628725,0.0007785,0.963379492859159,199,5419,0.000427807529066238
"PersonalField83",107,0.962871,0.00079325,0.96336256070252,242,5419,0.000444739685705131
"PropertyField28",139,0.9628685,0.000758,0.963697051829747,240,5419,0.000110248558478077
"GeographicField9B",166,0.96286575,0.00077625,0.963491105529601,246,5419,0.000316194858623886
"GeographicField26A",192,0.96286475,0.000775,0.963456502334392,246,5419,0.000350798053832646
"PropertyField8",115,0.962862,0.00080175,0.963427374239833,235,5419,0.000379926148391441
"PersonalField31",55,0.9628605,0.000836,0.963604060574516,235,5419,0.000203239813708955
"GeographicField22B",186,0.9628605,0.00078525,0.963437072872503,238,5419,0.000370227515722243
"PropertyField12",119,0.96285925,0.000752,0.96337815805184,246,5419,0.000429142336385246
"GeographicField16B",177,0.96285925,0.00084225,0.963534842953864,249,5419,0.000272457434360551
"GeographicField19B",182,0.96285925,0.0008075,0.963479757691254,238,5419,0.000327542696970551
"SalesField2B",23,0.96285725,0.0007285,0.963474941077554,248,5419,0.000332359310670549
"GeographicField7A",161,0.9628565,0.00078575,0.963432342967778,237,5419,0.000374957420446687
"GeographicField21B",185,0.9628545,0.00080025,0.963466759683261,241,5419,0.000340540704963366
"GeographicField1B",151,0.96285325,0.000872,0.963391167723852,242,5419,0.000416132664372348
"PropertyField4",112,0.96285225,0.0008155,0.963582882569985,238,5419,0.00022441781824023
"GeographicField13A",171,0.96285225,0.00077675,0.963448142991496,235,5419,0.000359157396728871
"PersonalField59",83,0.9628505,0.000817,0.963473733562289,241,5419,0.000333566825935883
"PersonalField54",78,0.96285025,0.00082475,0.963362914478995,231,5419,0.00044438590922935
"GeographicField45A",230,0.96284975,0.00074525,0.963381615951799,241,5419,0.000425684436425544
"Field6",1,0.9628455,0.00071825,0.963464106793479,250,5419,0.000343193594746105
"PersonalField53",77,0.96284525,0.0008295,0.963572793385437,235,5419,0.000234507002787376
"PersonalField28",52,0.96284325,0.00075025,0.963360046913406,235,5419,0.000447253474818998
"PropertyField3",111,0.96284275,0.000799,0.963396001255201,235,5419,0.000411299133023513
"GeographicField11A",168,0.96284175,0.000794,0.963491842869182,245,5419,0.000315457519042495
"PersonalField45",69,0.962841,0.00080475,0.963581347449991,239,5419,0.00022595293823402
"GeographicField8A",163,0.962839,0.0007555,0.963279722446557,239,5419,0.000527577941667579
"count_less_0",265,0.96283825,0.00085325,0.963383949430587,176,5419,0.000423350957638124
"PersonalField24",49,0.9628365,0.00088675,0.963209509672923,234,5419,0.000597790715302304
"GeographicField36A",212,0.96283575,0.000833,0.963464261847828,246,5419,0.000343038540396967
"GeographicField27A",194,0.9628345,0.00076325,0.963348551636062,239,5419,0.000458748752162896
"PersonalField77",101,0.962834,0.0007025,0.963466418004592,235,5419,0.000340882383633279
"GeographicField17B",179,0.96283225,0.000793,0.963325715171755,246,5419,0.000481585216470237
"PersonalField52",76,0.96283175,0.0008515,0.963436756016024,231,5419,0.000370544372200743
"GeographicField12B",170,0.96283175,0.0007765,0.963436206698518,240,5419,0.000371093689706781
"PropertyField17",125,0.9628295,0.0007275,0.963504710548621,236,5419,0.000302589839604295
"PersonalField29",53,0.96282875,0.00083625,0.963293039576355,233,5419,0.000514260811870115
"PersonalField22",47,0.9628285,0.00073875,0.963398273521983,244,5419,0.000409026866242113
"GeographicField34A",208,0.9628285,0.00079875,0.963584515147204,242,5419,0.00022278524102104
"SalesField2A",22,0.96282775,0.00076625,0.963440450859465,244,5419,0.000366849528759428
"GeographicField24B",189,0.962827,0.000876,0.963535232252583,245,5419,0.000272068135641845
"GeographicField36B",213,0.96282675,0.00081075,0.963461371869968,247,5419,0.000345928518256544
"PropertyField13",120,0.96282425,0.0007915,0.963329199147065,254,5419,0.000478101241159989
"PersonalField23",48,0.96282125,0.000759,0.963407327018667,244,5419,0.000399973369557771
"GeographicField27B",195,0.96282125,0.00076875,0.963457296307129,239,5419,0.000350004081096089
"PropertyField14",121,0.9628205,0.00072925,0.963440649485195,231,5419,0.000366650903029564
"PersonalField5",34,0.96282025,0.00078625,0.963587218115155,248,5419,0.000220082273069577
"PersonalField14",41,0.9628195,0.0008045,0.963313310149045,239,5419,0.000493990239179398
"GeographicField20B",184,0.962818,0.000849,0.963527414226253,241,5419,0.000279886161971499
"GeographicField30B",201,0.96281775,0.00081225,0.963434493292532,247,5419,0.000372807095692984
"PersonalField33",57,0.9628175,0.000755,0.963433116986365,239,5419,0.000374183401860129
"PersonalField4B",33,0.96281625,0.0006705,0.963241783968195,246,5419,0.000565516420030221
"PersonalField42",66,0.962816,0.00084075,0.963482505580142,233,5419,0.000324794808082451
"PropertyField36",146,0.962816,0.00080825,0.963230021478755,236,5419,0.000577278909469792
"PersonalField49",73,0.96281525,0.00084225,0.963364329151113,227,5419,0.0004429712371119
"GeographicField12A",169,0.96281525,0.00081725,0.963424159741945,237,5419,0.000383140646279978
"GeographicField15B",175,0.96281475,0.00077725,0.963507392743049,242,5419,0.000299907645176178
"CoverageField3B",12,0.9628135,0.0007635,0.963284108648278,243,5419,0.000523191739947082
"GeographicField6A",159,0.96281325,0.00079575,0.963481143155123,237,5419,0.000326157233101809
"GeographicField5B",158,0.96281075,0.00077925,0.963346307950949,237,5419,0.000460992437275376
"GeographicField23B",187,0.9628085,0.000862,0.963645529009491,243,5419,0.000161771378733855
"SalesField11",27,0.96280825,0.0007355,0.963389657281455,238,5419,0.00041764310677006
"PropertyField10",117,0.96280675,0.0008185,0.963380976985213,243,5419,0.000426323403011408
"GeographicField20A",183,0.9628065,0.000726,0.96341198544512,237,5419,0.000395314943104963
"GeographicField26B",193,0.96280625,0.00081775,0.963550635796016,237,5419,0.000256664592208855
"PersonalField58",82,0.962806,0.00076175,0.963397478633476,239,5419,0.000409821754748796
"PersonalField76",100,0.9628045,0.00073625,0.963460519866322,237,5419,0.000346780521902734
"PersonalField32",56,0.96280275,0.0007955,0.963440873511498,241,5419,0.000366426876727166
"CoverageField2B",10,0.96280225,0.00077125,0.963268128748019,246,5419,0.00053917164020556
"PropertyField22",131,0.962802,0.000794,0.963384883467961,242,5419,0.000422416920264124
"CoverageField2A",9,0.96280125,0.000775,0.963384316606226,243,5419,0.000422983781998787
"PersonalField82",106,0.962801,0.0007725,0.963359002839016,245,5419,0.000448297549208498
"GeographicField15A",174,0.9628005,0.00085425,0.963313150612242,239,5419,0.0004941497759825
"GeographicField9A",165,0.9628,0.0006945,0.963547495571908,247,5419,0.000259804816316711
"PersonalField81",105,0.9627995,0.0008055,0.963368296604874,243,5419,0.000439003783350822
"PersonalField51",75,0.96279875,0.0008175,0.96342898295883,232,5419,0.000378317429395092
"SalesField13",29,0.9627985,0.0007905,0.963525253779829,237,5419,0.000282046608395481
"GeographicField8B",164,0.96279825,0.00078125,0.963579551046308,245,5419,0.000227749341916605
