"SelectedVars","N","test_auc_mean","test_auc_std","val_auc","time_secs","TimeTaken","Max_Diff"
"PersonalField84",115,0.95726575,0.0008625,0.957702475731711,176,4097,0
"SalesField10",32,0.9571315,0.000856,0.957493201908358,173,4097,0.000209273823352452
"PersonalField13",47,0.95709275,0.000877,0.957340984326012,173,4097,0.000361491405699077
"SalesField4",27,0.9570545,0.00079775,0.957461023045977,173,4097,0.000241452685733279
"GeographicField11B",178,0.95703625,0.0007595,0.957293988639686,178,4097,0.000408487092025123
"count_less_0",275,0.95702475,0.000912,0.95725725454369,163,4097,0.000445221188020262
"SalesField6",28,0.95702375,0.0008245,0.957514136221628,179,4097,0.000188339510083013
"GeographicField13A",181,0.957006,0.00071925,0.957395453950076,174,4097,0.000307021781634775
"GeographicField11A",177,0.9569985,0.00072575,0.957403820715531,178,4097,0.000298655016180205
"CoverageField9",20,0.956992,0.000872,0.95737373332762,183,4097,0.00032874240409031
"CoverageField8",19,0.95694875,0.00084075,0.957501912810603,177,4097,0.000200562921108149
"CoverageField6A",17,0.95692425,0.00099025,0.957216214448162,177,4097,0.000486261283548339
"CoverageField6B",18,0.95692425,0.00099025,0.957216214448162,177,4097,0.000486261283548339
"GeographicField12A",179,0.9569235,0.00074875,0.957276958881226,177,4097,0.000425516850484642
"GeographicField8A",172,0.9568945,0.00074675,0.957379911643363,177,4097,0.000322564088347632
"GeographicField7B",171,0.9568905,0.000754,0.957373225942748,180,4097,0.000329249788962427
"GeographicField8B",173,0.956889,0.00075425,0.957160133598783,178,4097,0.000542342132927365
"PropertyField34",153,0.956881,0.0009185,0.957146968197643,177,4097,0.000555507534067412
"GeographicField16A",186,0.95687175,0.00074025,0.957272309178689,178,4097,0.000430166553021638
"PropertyField35",154,0.956871,0.00086625,0.9571968793106,177,4097,0.000505596421110699
"GeographicField13B",182,0.95686375,0.0007195,0.957412518025818,177,4097,0.00028995770589324
"GeographicField6B",169,0.95686125,0.0007455,0.957165548499594,178,4097,0.000536927232116513
"GeographicField6A",168,0.956847,0.000674,0.957274374433214,178,4097,0.000428101298496797
"GeographicField16B",187,0.95683075,0.00077325,0.957232094577671,181,4097,0.000470381154040078
"GeographicField26B",203,0.95682775,0.00079925,0.957166383681988,179,4097,0.000536092049722381
"SalesField11",33,0.956822,0.000818,0.957176853248545,174,4097,0.000525622483166233
"GeographicField12B",180,0.9567975,0.00074225,0.957115697104492,179,4097,0.000586778627218676
"GeographicField26A",202,0.9567755,0.0007755,0.957058388207316,180,4097,0.000644087524394266
"GeographicField27B",205,0.95676325,0.00078625,0.9570849675689,178,4097,0.00061750816281092
"SalesField12",34,0.95675825,0.00083725,0.957160565601311,176,4097,0.000541910130399836
"GeographicField23B",197,0.95675175,0.000811,0.957140262591077,179,4097,0.00056221314063376
"GeographicField14B",183,0.95674475,0.000782,0.957284086320451,179,4097,0.000418389411259379
"GeographicField25A",200,0.95673775,0.00085775,0.957103465499734,180,4097,0.000599010231976838
"CoverageField5A",15,0.9567305,0.00083775,0.957022318960464,180,4097,0.000680156771246665
"CoverageField5B",16,0.9567305,0.00083775,0.957022318960464,181,4097,0.000680156771246665
"SalesField3",26,0.95673025,0.000857,0.957250358890715,171,4097,0.000452116840995886
"GeographicField41B",233,0.95672675,0.00068725,0.957111240099278,177,4097,0.000591235632432685
"GeographicField24B",199,0.9567205,0.000755,0.957218231359662,178,4097,0.000484244372048859
"GeographicField45B",241,0.9567165,0.00074575,0.957197047089335,176,4097,0.000505428642376016
"GeographicField5B",167,0.95670175,0.000817,0.957200564032371,178,4097,0.000501911699339663
"GeographicField19A",191,0.95669425,0.000795,0.957285179412644,179,4097,0.000417296319066507
"PersonalField11",46,0.9566895,0.000783,0.956884322999651,174,4097,0.000818152732059318
"GeographicField45A",240,0.9566785,0.0007715,0.957118469092595,181,4097,0.000584006639115509
"GeographicField17B",189,0.95667425,0.00077475,0.956961509122131,180,4097,0.000740966609579896
"GeographicField15A",184,0.95666575,0.00073725,0.957140680857052,179,4097,0.000561794874658794
"GeographicField19B",192,0.95666575,0.00076075,0.957258835355796,181,4097,0.000443640375914822
"GeographicField7A",170,0.9566635,0.000745,0.957049127168193,175,4097,0.000653348563517953
"GeographicField21B",195,0.9566625,0.0007365,0.957066401581883,180,4097,0.000636074149828136
"GeographicField25B",201,0.9566475,0.000846,0.956987013803322,180,4097,0.000715461928389116
"GeographicField15B",185,0.95664475,0.00085975,0.957187107801905,179,4097,0.000515367929805999
"PropertyField32",151,0.956644,0.00095125,0.956953332740475,176,4097,0.000749142991236074
"GeographicField27A",204,0.956644,0.000804,0.957067159646789,181,4097,0.000635316084921955
"GeographicField43A",236,0.9566415,0.00078475,0.957132294956821,177,4097,0.000570180774889906
"GeographicField9B",175,0.956631,0.00081175,0.956994274896793,178,4097,0.000708200834917516
"GeographicField64",273,0.95662475,0.0008915,0.956907210506096,163,4097,0.000795265225614683
"count_0",276,0.9566205,0.0008165,0.957117425982174,161,4097,0.000585049749536437
"Field6",1,0.95660975,0.0008705,0.956852176189226,175,4097,0.000850299542484279
"PersonalField15",49,0.9566075,0.00089075,0.956891873813885,171,4097,0.000810601917825449
"GeographicField47B",245,0.95660675,0.0008055,0.95699876559271,180,4097,0.000703710139001057
"PersonalField10B",45,0.95660275,0.00084,0.956958994899231,175,4097,0.000743480832479659
"PropertyField24A",141,0.95659875,0.000876,0.956946821132589,179,4097,0.000755654599121969
"GeographicField43B",237,0.95659275,0.00067975,0.956962807587834,179,4097,0.000739668143877159
"SalesField2B",25,0.95658225,0.00091325,0.956960547129668,174,4097,0.00074192860204314
"Field11",5,0.9565775,0.000835,0.956934490817446,179,4097,0.000767984914264663
"GeographicField9A",174,0.956577,0.00076025,0.956973169912883,179,4097,0.000729305818827575
"PropertyField33",152,0.95656825,0.00084875,0.957116624827872,175,4097,0.000585850903839003
"GeographicField47A",244,0.9565675,0.000768,0.956960398292916,181,4097,0.000742077438794841
"Field10",4,0.95655575,0.0007895,0.956918194157106,182,4097,0.000784281574604639
"CoverageField3A",11,0.9565485,0.00089725,0.956784403605703,183,4097,0.000918072126007585
"CoverageField3B",12,0.9565315,0.000828,0.956782525120094,186,4097,0.000919950611616427
"GeographicField24A",198,0.95653125,0.00073,0.957032136643255,177,4097,0.000670339088455485
"CoverageField4B",14,0.95651875,0.0008815,0.956680121386273,178,4097,0.00102235434543785
"PropertyField24B",142,0.95651825,0.00083725,0.956980718606386,178,4097,0.000721757125324518
"PersonalField31",62,0.956516,0.000812,0.956819973420424,167,4097,0.000882502311286393
"CoverageField11B",22,0.956514,0.00076975,0.956904630877927,180,4097,0.000797844853783869
"Field8",2,0.95651175,0.00085325,0.956821781343532,176,4097,0.000880694388178949
"Field9",3,0.95651075,0.00083875,0.956882113101638,180,4097,0.000820362630072458
"PersonalField45",76,0.95650875,0.00090225,0.956773852728396,172,4097,0.000928623003315199
"PropertyField25",143,0.956499,0.00076375,0.956816921881428,182,4097,0.000885553850283105
"PropertyField21A",137,0.95649675,0.0009255,0.956810140940715,177,4097,0.000892334790995486
"GeographicField40B",231,0.95649225,0.00070225,0.956789336088429,179,4097,0.000913139643282213
"SalesField2A",24,0.95649,0.00090625,0.956994654073842,180,4097,0.000707821657869201
"GeographicField41A",232,0.956481,0.000765,0.95705461031798,179,4097,0.000647865413730297
"GeographicField40A",230,0.95648025,0.00068475,0.956680690850723,174,4097,0.00102178488098803
"PropertyField21B",138,0.956478,0.00092825,0.956727848676567,179,4097,0.000974627055143618
"CoverageField2A",9,0.95645775,0.00093675,0.95682257464149,185,4097,0.000879901090220514
"GeographicField20B",194,0.95645675,0.00075575,0.956934003097533,176,4097,0.000768472634177342
"CoverageField1A",7,0.956456,0.0009525,0.956846666096516,183,4097,0.000855809635194271
"PropertyField16A",131,0.9564555,0.00080875,0.956865954626197,179,4097,0.000836521105513688
"CoverageField4A",13,0.95645475,0.00092425,0.956822472991002,179,4097,0.000880002740709207
"GeographicField22B",196,0.9564535,0.000871,0.956842902377519,176,4097,0.000859573354191956
"CoverageField1B",8,0.9564525,0.000893,0.956812751801467,184,4097,0.00088972393024378
"PersonalField75",106,0.9564435,0.0008095,0.956764119923039,168,4097,0.000938355808671298
"CoverageField2B",10,0.95643975,0.0009085,0.956844777585634,184,4097,0.000857698146076391
"PropertyField16B",132,0.95643875,0.000796,0.956827387688506,181,4097,0.000875088043204464
"GeographicField20A",193,0.95643275,0.000804,0.956873078836127,175,4097,0.000829396895583256
"CoverageField11A",21,0.95641825,0.00076225,0.956859583468536,180,4097,0.000842892263174688
"PersonalField28",59,0.9564095,0.000899,0.956770349329118,173,4097,0.00093212640259277
"PersonalField16",50,0.95640475,0.0007535,0.956880924046371,173,4097,0.000821551685339261
"PropertyField7",122,0.95640275,0.00083475,0.956690480771218,173,4097,0.00101199496049253
"PropertyField4",120,0.95639925,0.00079375,0.956723214542123,173,4097,0.000979261189587688
"PersonalField19",53,0.956393,0.0007775,0.956720065401306,175,4097,0.000982410330405137
"PropertyField31",150,0.95639275,0.00083925,0.957005710649076,173,4097,0.000696765082634609
"GeographicField44B",239,0.95639225,0.0007715,0.956682120657147,180,4097,0.00102035507456366
"GeographicField17A",188,0.956387,0.00078125,0.956665068534616,177,4097,0.00103740719709466
"PropertyField3",119,0.9563855,0.000881,0.956738691491765,176,4097,0.000963784239945809
