"SelectedVars","N","test_auc_mean","test_auc_std","val_auc","time_secs","TimeTaken","Max_Diff"
"SalesField4",27,0.95886825,0.000798,0.959197483305176,184,4356,0
"SalesField10",32,0.95882575,0.00074775,0.959113943376471,190,4356,8.35399287056893e-05
"SalesField6",28,0.958795,0.0007655,0.959121726458938,187,4356,7.575684623784e-05
"CoverageField9",20,0.95878875,0.00081775,0.958918818684213,196,4356,0.000278664620962821
"CoverageField8",19,0.9587315,0.000823,0.958997755132676,189,4356,0.000199728172499802
"GeographicField11A",175,0.958693,0.00075625,0.958946690775886,188,4356,0.000250792529289945
"PropertyField34",151,0.9586775,0.0007215,0.958792788417421,189,4356,0.000404694887755297
"GeographicField13A",179,0.9586595,0.00071125,0.959022217908407,189,4356,0.000175265396769264
"GeographicField16B",185,0.95865325,0.00077475,0.958838137548983,191,4356,0.000359345756193119
"GeographicField11B",176,0.958644,0.0008585,0.959026701567353,193,4356,0.000170781737823367
"GeographicField16A",184,0.9586385,0.000795,0.958874163851035,187,4356,0.000323319454141768
"GeographicField7B",169,0.9586365,0.00072225,0.958851537001699,185,4356,0.000345946303477174
"GeographicField8A",170,0.95862525,0.0007705,0.958838415894916,185,4356,0.00035906741026015
"GeographicField12A",177,0.95861425,0.0007445,0.958927059940956,193,4356,0.000270423364220007
"PropertyField35",152,0.9585995,0.00077375,0.958711363917806,190,4356,0.000486119387370643
"GeographicField14B",181,0.95856325,0.00068175,0.958629980531451,185,4356,0.000567502773725193
"CoverageField5A",15,0.95855225,0.000847,0.958650727834812,183,4356,0.000546755470363869
"CoverageField5B",16,0.95855225,0.000847,0.958650727834812,186,4356,0.000546755470363869
"GeographicField8B",171,0.95855,0.000804,0.958788729820429,189,4356,0.000408753484747448
"CoverageField6A",17,0.95854725,0.0009325,0.958889073746148,187,4356,0.000308409559028222
"CoverageField6B",18,0.95854725,0.0009325,0.958889073746148,190,4356,0.000308409559028222
"GeographicField6A",166,0.95854475,0.00077225,0.958892949622892,190,4356,0.000304533682284003
"GeographicField6B",167,0.95853725,0.0007605,0.958801184632116,196,4356,0.000396298673060125
"SalesField3",26,0.95853425,0.00084725,0.958988495491307,182,4356,0.000208987813869133
"GeographicField5B",165,0.95851325,0.000709,0.958760684021614,192,4356,0.000436799283561884
"GeographicField12B",178,0.95850025,0.0007865,0.958684191667336,194,4356,0.00051329163784064
"GeographicField23B",195,0.958479,0.000806,0.958812870052266,188,4356,0.00038461325291006
"GeographicField26B",201,0.9584745,0.00068725,0.958673659828408,193,4356,0.000523823476768492
"GeographicField13B",180,0.95847225,0.000759,0.958914953652116,193,4356,0.000282529653060304
"SalesField11",33,0.95846925,0.0007315,0.958713187071617,188,4356,0.0004842962335595
"PropertyField32",149,0.958461,0.0007695,0.958718843591157,186,4356,0.000478639714019291
"GeographicField27B",203,0.95843925,0.0007725,0.958674723423162,195,4356,0.000522759882014778
"GeographicField19B",190,0.958435,0.00074525,0.958718722613098,194,4356,0.000478760692078528
"GeographicField26A",200,0.95843375,0.00067975,0.958538419420034,190,4356,0.000659063885142586
"GeographicField45A",238,0.95843,0.00078625,0.958641862601195,192,4356,0.000555620703980853
"GeographicField19A",189,0.95842225,0.000728,0.958842893721852,192,4356,0.00035458958332435
"PersonalField15",48,0.95842125,0.000849,0.958541126629447,187,4356,0.000656356675729386
"GeographicField21B",193,0.958421,0.000678,0.95867884106323,186,4356,0.000518642241945977
"count_0",274,0.958413,0.0007295,0.958667855387886,146,4356,0.000529627917290054
"SalesField12",34,0.9584025,0.00069675,0.958735310584748,189,4356,0.000462172720427922
"GeographicField41B",231,0.958387,0.00074575,0.958707991618257,188,4356,0.000489491686918808
"PersonalField11",46,0.958385,0.0007925,0.958621950817617,186,4356,0.000575532487559038
"PropertyField24A",139,0.95837975,0.000766,0.95867100587826,193,4356,0.000526477426916583
"PropertyField24B",140,0.95837375,0.0007675,0.958491660098808,193,4356,0.00070582320636825
"GeographicField17B",187,0.9583735,0.00082475,0.958639968258303,193,4356,0.00055751504687318
"Field6",1,0.9583705,0.00076,0.958507943408183,185,4356,0.000689539896993385
"GeographicField7A",168,0.9583655,0.000738,0.958695462966576,195,4356,0.000502020338600695
"GeographicField24B",197,0.95836475,0.00070975,0.958756687745192,192,4356,0.000440795559983997
"PersonalField10B",45,0.9583585,0.0007195,0.958476348325186,190,4356,0.000721134979990712
"GeographicField27A",202,0.95835775,0.00071025,0.958552929171782,194,4356,0.000644554133394482
"GeographicField15B",183,0.95835525,0.0007625,0.958964642184723,189,4356,0.000232841120452965
"GeographicField9B",173,0.95834825,0.0008825,0.958526264209787,190,4356,0.000671219095389364
"Field11",5,0.9583435,0.00080675,0.958583098497023,182,4356,0.000614384808153567
"GeographicField15A",182,0.958341,0.00075575,0.958749723746843,188,4356,0.000447759558333427
"GeographicField25A",198,0.95833925,0.00069775,0.958652672786056,192,4356,0.000544810519120253
"GeographicField45B",239,0.95833375,0.0007305,0.958659669607536,194,4356,0.000537813697640166
"GeographicField43A",234,0.9583235,0.0006395,0.958569768209054,190,4356,0.000627715096122361
"GeographicField9A",172,0.9583195,0.00087525,0.958562981436332,188,4356,0.000634501868844728
"Field10",4,0.9583125,0.000787,0.958471336507844,188,4356,0.00072614679733185
"CoverageField3A",11,0.95830425,0.00078675,0.958323725827829,198,4356,0.000873757477347303
"GeographicField64",271,0.95830125,0.000793,0.958500990784663,150,4356,0.000696492520513292
"GeographicField43B",235,0.9582935,0.00071725,0.958583709412122,191,4356,0.000613773893053948
"GeographicField25B",199,0.9582895,0.000639,0.95868675977608,192,4356,0.000510723529096313
"PropertyField25",141,0.9582885,0.00070725,0.958321798758203,194,4356,0.000875684546973399
"PropertyField16A",129,0.95828425,0.0008895,0.958520830848977,193,4356,0.000676652456198856
"PersonalField31",61,0.95827675,0.00086,0.958415736726995,177,4356,0.00078174657818153
"Field8",2,0.958275,0.0008135,0.958401730697038,187,4356,0.000795752608138356
"CoverageField3B",12,0.95827375,0.000855,0.958465587929303,196,4356,0.000731895375873259
"PersonalField45",75,0.9582655,0.000799,0.958454643222624,181,4356,0.000742840082551877
"GeographicField47A",242,0.95826175,0.000732,0.95865178362142,187,4356,0.000545699683755951
"PropertyField33",150,0.9582545,0.00081275,0.958668813090689,187,4356,0.000528670214486993
"CoverageField11B",22,0.9582525,0.00073625,0.958410240322639,194,4356,0.000787242982537406
"SalesField2B",25,0.95825,0.00083425,0.958484805414498,181,4356,0.000712677890678526
"GeographicField47B",243,0.9582425,0.0007255,0.958579294676931,189,4356,0.00061818862824492
"CoverageField2B",10,0.95823275,0.000814,0.958458894468741,193,4356,0.000738588836435294
"GeographicField40A",228,0.95823,0.0007765,0.958359546081592,192,4356,0.00083793722358394
"PropertyField16B",130,0.958227,0.00090975,0.958427899118808,193,4356,0.000769584186368744
"Field9",3,0.95822575,0.000806,0.958440255316507,188,4356,0.000757227988669062
"PersonalField75",105,0.958225,0.00074375,0.958425021865333,184,4356,0.000772461439842886
"PersonalField5",40,0.9582235,0.00074625,0.958316807039607,183,4356,0.000880676265569424
"SalesField2A",24,0.95822175,0.0008645,0.958433646395991,192,4356,0.000763836909185023
"GeographicField24A",196,0.95822125,0.0007565,0.958646425209169,190,4356,0.000551058096006862
"GeographicField44B",237,0.95821875,0.00067525,0.958407011750809,194,4356,0.000790471554367511
"CoverageField4B",14,0.9582125,0.000776,0.958254238199573,189,4356,0.000943245105603507
"PersonalField28",58,0.95820225,0.000743,0.958352312364829,185,4356,0.000845170940347306
"CoverageField11A",21,0.95819425,0.00080975,0.958529084974701,193,4356,0.000668398330475162
"PropertyField31",148,0.95819225,0.0008425,0.958516952128526,188,4356,0.000680531176650456
"GeographicField20A",191,0.95818825,0.000766,0.95841251258942,192,4356,0.000784970715756006
"PropertyField21A",135,0.9581815,0.0008285,0.958370966410378,187,4356,0.000826516894798623
"GeographicField20B",192,0.95818025,0.00072175,0.958450267672757,193,4356,0.000747215632419307
"GeographicField22B",194,0.958179,0.00075325,0.958367554250728,182,4356,0.000829929054448342
"CoverageField1A",7,0.95817725,0.0008425,0.958390701402115,197,4356,0.000806781903061604
"CoverageField1B",8,0.958175,0.000816,0.958361337761829,198,4356,0.000836145543347544
"PropertyField4",118,0.95817475,0.0007435,0.958371747996118,189,4356,0.000825735309058606
"GeographicField41A",230,0.9581695,0.0006775,0.95854491565262,185,4356,0.000652567652555947
"PropertyField21B",136,0.958168,0.0008035,0.958403726786816,191,4356,0.000793756518360555
"PropertyField3",117,0.95816475,0.00076075,0.958442267745553,186,4356,0.000755215559623545
"CoverageField4A",13,0.95816175,0.00081725,0.958475821178957,187,4356,0.000721662126219047
"PropertyField18",132,0.958153,0.0007745,0.9585217111933,193,4356,0.000675772111875861
"PersonalField4A",38,0.95814125,0.00079025,0.958319121480015,186,4356,0.000878361825161766
"PersonalField4B",39,0.95814025,0.00082425,0.958235825338968,190,4356,0.000961657966208729
"GeographicField40B",229,0.95813875,0.00074975,0.958414503570165,184,4356,0.000782979735011735
"PersonalField78",108,0.9581355,0.0008035,0.958342498345119,186,4356,0.000854984960057759
"CoverageField2A",9,0.95813325,0.000738,0.958339209525251,195,4356,0.000858273779925312
"PersonalField19",52,0.9581325,0.00081325,0.958434360021945,185,4356,0.000763123283231248
"PropertyField12",125,0.9581325,0.00088625,0.958312362517786,186,4356,0.000885120787390004
"PropertyField28",145,0.95813225,0.00073675,0.958349668006168,180,4356,0.000847815299007904
"PersonalField35",65,0.95813025,0.0007675,0.958303714321699,182,4356,0.000893768983477039
"PropertyField1B",115,0.95812925,0.000766,0.958358815730783,194,4356,0.000838667574392993
"PersonalField34",64,0.958129,0.00075375,0.958312175363283,181,4356,0.000885307941893565
"PropertyField27",144,0.95812875,0.00072525,0.958531055760303,194,4356,0.000666427544873005
"PersonalField6",41,0.9581285,0.0007505,0.958373290490471,184,4356,0.000824192814705027
