"DroppedVar","N","test_auc_mean","test_auc_std","val_auc","time_secs","TimeTaken","Max_Diff"
"",9,0.95404125,0.00096775,0.954352093311062,140,163,0
"PersonalField2",8,0.95108,0.00108925,0.951258965142215,141,163,0.00309312816884766
"PersonalField27",7,0.95072725,0.0009285,0.950773275251053,138,163,0.00357881806000904
"SalesField1B",6,0.9477125,0.001027,0.948308259236994,127,163,0.0060438340740685
"PersonalField1",5,0.94610575,0.00108575,0.946520620246131,140,163,0.00783147306493159
"Field7",4,0.94167025,0.00117925,0.941183548669433,133,163,0.0131685446416291
"SalesField5",3,0.931556,0.0010035,0.932091945727948,139,163,0.0222601475831143
"PropertyField37",1,0.93131125,0.0015815,0.931635302283205,141,163,0.0227167910278571
"PersonalField10A",2,0.895906,0.002129,0.896009212521042,135,163,0.0583428807900204
