"DroppedVar","N","test_auc_mean","test_auc_std","val_auc","time_secs","TimeTaken","Max_Diff"
"",5,0.93369025,0.0010605,0.934326358426458,106,139,0
"Field7",4,0.90253375,0.0014125,0.902199426287225,105,139,0.0321269321392335
"PropertyField37",1,0.9014865,0.001775,0.901818634591429,116,139,0.0325077238350298
"SalesField5",3,0.89632725,0.001207,0.896301304742604,110,139,0.0380250536838547
"PersonalField10A",2,0.85874875,0.00213075,0.858598787625793,116,139,0.0757275708006653
