"SelectedVars","N","test_auc_mean","test_auc_std","val_auc","time_secs","TimeTaken","Max_Diff"
"PropertyField35",143,0.96362025,0.00078125,0.964278434064352,255,5582,4.78262416709896e-05
"PropertyField1B",107,0.9635745,0.0007645,0.964055361898077,256,5582,0.000270898407945475
"PropertyField32",141,0.9635705,0.00074475,0.964197368787635,252,5582,0.000128891518387908
"PropertyField1A",106,0.96354625,0.00073025,0.963996351162538,254,5582,0.000329909143484075
"Field6",1,0.963519,0.00075675,0.964198038601216,265,5582,0.000128221704806863
"PersonalField15",40,0.96351825,0.00079275,0.96412127079291,248,5582,0.000204989513112874
"PropertyField16A",121,0.96350325,0.0007685,0.964326260306023,242,5582,0
"Field9",3,0.963501,0.000736,0.964193220396968,258,5582,0.000133039909054888
"GeographicField5B",156,0.96350075,0.000825,0.964119742324299,257,5582,0.000206517981723331
"GeographicField41B",221,0.963494,0.00072925,0.964247448016715,252,5582,7.88122893075061e-05
"PropertyField38",145,0.9634925,0.00072525,0.964043376249907,242,5582,0.000282884056115762
"GeographicField9B",164,0.96349125,0.00070925,0.96417572181238,249,5582,0.000150538493642549
"GeographicField64",261,0.96349125,0.0007105,0.964139974338246,205,5582,0.000186285967776589
"PersonalField31",53,0.96349075,0.00065525,0.964194053265837,246,5582,0.000132207040185461
"GeographicField41A",220,0.96348775,0.0008185,0.96412076793869,250,5582,0.000205492367332472
"GeographicField21B",183,0.963484,0.0007725,0.964114632326756,248,5582,0.000211627979266327
"GeographicField36A",210,0.963484,0.0007795,0.963904940912207,250,5582,0.000421319393815844
"GeographicField43A",224,0.963484,0.00081975,0.964090701613494,250,5582,0.00023555869252867
"PropertyField12",117,0.963482,0.0006735,0.964124564577215,254,5582,0.000201695728807127
"PersonalField75",97,0.96347625,0.0006255,0.964235545800027,239,5582,9.0714505995404e-05
"PropertyField14",119,0.963476,0.00072625,0.964026064434235,252,5582,0.000300195871787201
"PropertyField3",109,0.96347375,0.000811,0.96408023257712,241,5582,0.000246027728902254
"PropertyField13",118,0.96347375,0.0007635,0.964023313653441,254,5582,0.000302946652581126
"PropertyField16B",122,0.96347375,0.00073675,0.964079364330603,250,5582,0.00024689597541927
"GeographicField23B",185,0.96347175,0.00074725,0.964126688537428,252,5582,0.000199571768594642
"PersonalField59",81,0.96347,0.00073575,0.963969415373566,246,5582,0.000356844932456801
"PersonalField32",54,0.9634695,0.000705,0.963927062738393,247,5582,0.000399197567629295
"GeographicField8A",161,0.96346625,0.0007345,0.964221531624536,249,5582,0.00010472868148681
"GeographicField24B",187,0.963466,0.0007475,0.963986315815638,252,5582,0.00033994449038488
