"SelectedVars","N","test_auc_mean","test_auc_std","val_auc","time_secs","TimeTaken","Max_Diff"
"PersonalField12",47,0.956306,0.00050225,0.956745789867337,171,4024,0
"PersonalField9",44,0.95627775,0.0005455,0.956655580336292,171,4024,9.02095310448825e-05
"PersonalField84",116,0.955029,0.00056025,0.955109347760669,168,4024,0.00163644210666758
"SalesField4",27,0.95484675,0.0005505,0.955165946116591,168,4024,0.00157984375074627
"SalesField10",32,0.954844,0.000628,0.95519998905325,167,4024,0.00154580081408728
"PersonalField13",48,0.95480975,0.00049125,0.954969843622785,169,4024,0.0017759462445518
"SalesField6",28,0.9547855,0.0006025,0.955241595335734,170,4024,0.00150419453160244
"count_less_0",276,0.95474625,0.00041125,0.954891509606498,155,4024,0.00185428026083889
"GeographicField11A",178,0.9547335,0.00047,0.9549784664183,173,4024,0.00176732344903741
"GeographicField11B",179,0.9547175,0.0004625,0.954901759629206,175,4024,0.00184403023813096
"CoverageField9",20,0.95470375,0.00044575,0.954963553438486,175,4024,0.00178223642885045
"GeographicField13A",182,0.9546975,0.00044475,0.954927923038339,171,4024,0.0018178668289982
"GeographicField12A",180,0.95468075,0.000476,0.954723632643452,174,4024,0.00202215722388466
"CoverageField8",19,0.95465375,0.0005635,0.955142429331445,171,4024,0.00160336053589227
"GeographicField8B",174,0.95462775,0.00044625,0.954757238805939,173,4024,0.00198855106139784
"GeographicField7B",172,0.95459825,0.00039275,0.954865169983905,176,4024,0.00188061988343158
"GeographicField16A",187,0.95459425,0.00039575,0.954785305763864,173,4024,0.00196048410347271
"GeographicField13B",183,0.95458925,0.000473,0.954976062762598,173,4024,0.00176972710473888
"GeographicField6B",170,0.954583,0.00041675,0.954818127882491,172,4024,0.00192766198484573
"PropertyField34",154,0.95457725,0.00056675,0.954674890053231,171,4024,0.0020708998141058
"GeographicField16B",188,0.95457625,0.00036725,0.954797282302531,176,4024,0.00194850756480569
"CoverageField6A",17,0.95456875,0.00060325,0.954868923292042,175,4024,0.00187686657529473
"CoverageField6B",18,0.95456875,0.00060325,0.954868923292042,177,4024,0.00187686657529473
"GeographicField6A",169,0.954564,0.00040225,0.954838237568823,168,4024,0.00190755229851425
"GeographicField8A",173,0.954553,0.0004045,0.954901771245028,171,4024,0.00184401862230943
"GeographicField12B",181,0.95452775,0.00041525,0.954628195703489,171,4024,0.00211759416384782
"SalesField11",33,0.95448775,0.00057975,0.954883070639795,171,4024,0.00186271922754144
"GeographicField14B",184,0.95448775,0.00034225,0.9547348515028,172,4024,0.00201093836453647
"GeographicField26B",204,0.954486,0.00051625,0.95475317736524,174,4024,0.00199261250209737
"PropertyField35",155,0.9544855,0.0004875,0.954848211559122,174,4024,0.00189757830821469
"SalesField12",34,0.954476,0.00054825,0.954830247907884,171,4024,0.00191554195945287
"SalesField3",26,0.95447175,0.00056125,0.954879135334387,168,4024,0.00186665453294976
"GeographicField5B",168,0.95446525,0.0004895,0.954751409254035,172,4024,0.00199438061330148
"GeographicField23B",198,0.954458,0.00044075,0.954704631280017,173,4024,0.00204115858731957
"CoverageField5A",15,0.9544465,0.0005385,0.954698566857165,173,4024,0.00204722301017235
"CoverageField5B",16,0.9544465,0.0005385,0.954698566857165,173,4024,0.00204722301017235
"GeographicField27B",206,0.9544425,0.00049425,0.954785492966566,172,4024,0.00196029690077071
"GeographicField21B",196,0.95443475,0.0004285,0.95467485294044,172,4024,0.00207093692689686
"PersonalField11",46,0.954419,0.00048125,0.954643926225071,167,4024,0.00210186364226606
"GeographicField19A",192,0.954404,0.000367,0.954805119897423,174,4024,0.0019406699699136
"count_0",277,0.9544005,0.0005675,0.954801812280168,121,4024,0.00194397758716869
"GeographicField25B",202,0.95439525,0.00052675,0.954656811834325,174,4024,0.00208897803301189
"GeographicField24B",200,0.95439425,0.00044075,0.95476179230441,175,4024,0.001983997562927
"PropertyField24A",142,0.95437975,0.0005425,0.954612990641191,175,4024,0.0021327992261464
"GeographicField7A",171,0.9543745,0.0003915,0.954653805650051,174,4024,0.00209198421728607
"GeographicField26A",203,0.9543745,0.000464,0.954600623357852,175,4024,0.00214516650948493
"GeographicField17B",190,0.95437175,0.00037375,0.954540209614216,176,4024,0.00220558025312079
"GeographicField15B",186,0.9543685,0.00044975,0.954891694206485,174,4024,0.00185409566085215
"GeographicField15A",185,0.95435825,0.00040325,0.954673013158171,174,4024,0.00207277670916628
"GeographicField45B",242,0.95435525,0.0004515,0.954769508342862,173,4024,0.00197628152447515
"PersonalField10B",45,0.9543465,0.00053175,0.954782201929571,170,4024,0.00196358793776585
"GeographicField27A",205,0.9543385,0.0004855,0.954625012197191,171,4024,0.00212077767014585
"GeographicField25A",201,0.954333,0.0005545,0.954728527772395,174,4024,0.00201726209494235
"PropertyField32",152,0.95432925,0.00044575,0.954755043174661,172,4024,0.00199074669267563
"GeographicField19B",193,0.95432525,0.00032975,0.954877034172032,171,4024,0.00186875569530487
"GeographicField41B",234,0.95432475,0.000439,0.954839781846518,173,4024,0.00190600802081875
"GeographicField45A",241,0.954322,0.0004485,0.95461474385908,171,4024,0.00213104600825709
"GeographicField43A",237,0.954319,0.00039775,0.954700968922318,174,4024,0.00204482094501901
"PersonalField15",50,0.95429675,0.00047075,0.954409897591701,167,4024,0.00233589227563613
"CoverageField3B",12,0.95428875,0.00046875,0.954473546606749,181,4024,0.00227224326058839
"CoverageField3A",11,0.954285,0.00050425,0.954449737980109,180,4024,0.00229605188722781
"SalesField2B",25,0.95427775,0.0004665,0.954639498620899,171,4024,0.00210629124643791
"PropertyField24B",143,0.95427625,0.0004945,0.954660367384304,176,4024,0.00208542248303312
"Field6",1,0.9542605,0.000496,0.954478169028974,175,4024,0.00226762083836285
"Field11",5,0.95425625,0.000458,0.95438409697215,172,4024,0.00236169289518673
"Field10",4,0.95425375,0.00046425,0.954348937615258,172,4024,0.00239685225207864
"GeographicField43B",238,0.9542325,0.00040275,0.954630678452814,176,4024,0.00211511141452281
"GeographicField64",274,0.954229,0.000465,0.954482383837078,155,4024,0.00226340603025921
"GeographicField20B",195,0.95422225,0.000444,0.954524740569117,173,4024,0.0022210492982202
"GeographicField47B",246,0.95422,0.0003765,0.954607316770216,173,4024,0.00213847309712134
"CoverageField2B",10,0.954213,0.000478,0.95418306228481,179,4024,0.00256272758252718
"GeographicField40A",231,0.9542075,0.00040425,0.954358409667108,170,4024,0.00238738020022866
"GeographicField9B",176,0.95420625,0.00038825,0.954463423442308,174,4024,0.00228236642502866
"Field9",3,0.9542045,0.0003975,0.954455319069106,174,4024,0.00229047079823053
"GeographicField9A",175,0.95419275,0.00041225,0.954462084827313,170,4024,0.00228370504002351
"GeographicField40B",232,0.95419175,0.00043725,0.954510618380944,172,4024,0.00223517148639307
"PropertyField33",153,0.9541915,0.00042475,0.954755936773553,170,4024,0.00198985309378441
"PropertyField16A",132,0.95418825,0.00046025,0.95466154848683,174,4024,0.00208424138050722
"GeographicField47A",245,0.95418525,0.0004415,0.954624286425233,172,4024,0.00212150344210393
"CoverageField4A",13,0.95418425,0.00052,0.954469668030892,175,4024,0.00227612183644466
"CoverageField11B",22,0.95418275,0.000564,0.954552118193097,177,4024,0.00219367167424012
