"SelectedVars","N","test_auc_mean","test_auc_std","val_auc","time_secs","TimeTaken","Max_Diff"
"GeographicField13A",185,0.94226325,0.00086925,0.942519525667884,147,3561,0.00515233335690324
"GeographicField27A",208,0.942255,0.000767,0.9426028012764,154,3561,0.0050690577483874
"GeographicField8A",176,0.9422525,0.00081575,0.942412648396787,147,3561,0.00525921062800028
"GeographicField6A",172,0.942242,0.0008375,0.942509891283722,145,3561,0.00516196774106537
"GeographicField24A",202,0.94224075,0.00083675,0.942615877992429,156,3561,0.00505598103235849
"GeographicField3B",168,0.94223775,0.00088975,0.942489822855246,155,3561,0.00518203616954083
"GeographicField48A",250,0.94223025,0.0008405,0.942508442776307,155,3561,0.00516341624848049
"PersonalField19",56,0.942228,0.000826,0.942579660776396,146,3561,0.0050921982483908
"GeographicField47B",249,0.9422275,0.0009805,0.942435254520797,156,3561,0.00523660450398966
"PropertyField7",126,0.94222675,0.0008895,0.942253991552398,148,3561,0.00541786747238926
"GeographicField25B",205,0.94221625,0.00088225,0.942631859145846,154,3561,0.00503999987894099
"GeographicField3A",167,0.94220875,0.00089475,0.942518558132601,154,3561,0.00515330089218602
"GeographicField11A",181,0.94220375,0.000911,0.942491672759186,149,3561,0.00518018626560102
"GeographicField60B",273,0.9421935,0.00087375,0.94246211357787,151,3561,0.00520974544691732
"PropertyField32",155,0.94219325,0.00093025,0.942443533324117,144,3561,0.00522832570066978
"GeographicField52A",258,0.942186,0.0008975,0.942319821305408,154,3561,0.00535203771937875
"GeographicField9B",179,0.94218025,0.0008815,0.942602409037577,153,3561,0.00506944998721037
"GeographicField7A",174,0.9421775,0.0009055,0.942485871065975,151,3561,0.0051859879588122
"GeographicField25A",204,0.94217275,0.00081625,0.94255416086685,155,3561,0.00511769815793706
"GeographicField48B",251,0.9421705,0.00088375,0.942485312735362,155,3561,0.00518654628942472
"PropertyField8",127,0.94216525,0.000836,0.942370464793508,143,3561,0.00530139423127884
"GeographicField41A",236,0.942164,0.00084,0.942349696186441,151,3561,0.00532216283834619
"GeographicField45A",244,0.942162,0.0009415,0.942470845012645,152,3561,0.0052010140121419
"GeographicField20A",197,0.942157,0.00085425,0.942314843901746,150,3561,0.00535701512304088
"GeographicField47A",248,0.94215625,0.00091025,0.942468903869077,153,3561,0.00520295515570957
"GeographicField5B",171,0.942151,0.00099475,0.942353952204202,148,3561,0.00531790682058497
"PersonalField17",54,0.942141,0.00090575,0.942536297516545,149,3561,0.00513556150824246
"PersonalField4B",41,0.94214025,0.00086325,0.942157462677004,152,3561,0.00551439634778295
"GeographicField45B",245,0.942137,0.00080975,0.942566950946816,153,3561,0.00510490807797104
"PersonalField18",55,0.942134,0.0008915,0.942387280599137,147,3561,0.00528457842564989
"PropertyField11B",130,0.942133,0.000796,0.94230340641432,146,3561,0.00536845261046737
"GeographicField52B",259,0.94212975,0.0008535,0.942391297263495,154,3561,0.00528056176129188
"PropertyField26B",149,0.9421235,0.00086175,0.942258387779392,155,3561,0.00541347124539548
"PersonalField4A",40,0.94212025,0.0009565,0.942150240720658,153,3561,0.00552161830412934
"PropertyField26A",148,0.94211975,0.0008335,0.942258903598989,152,3561,0.00541295542579812
"GeographicField51B",257,0.94211975,0.000868,0.942309500527405,154,3561,0.00536235849738165
"PropertyField27",150,0.9421125,0.00091825,0.94233248505729,147,3561,0.00533937396749751
"GeographicField40B",235,0.942112,0.0007165,0.942204490849072,152,3561,0.00546736817571514
