"SelectedVars","N","test_auc_mean","test_auc_std","val_auc","time_secs","TimeTaken","Max_Diff"
"PropertyField24A",130,0.96418025,0.0009585,0.964698431568028,276,5881,4.80784640548571e-05
"PropertyField24B",131,0.964137,0.00100225,0.964746510032082,277,5881,0
"PropertyField28",136,0.964,0.00112275,0.964310696792001,266,5881,0.000435813240081906
"GeographicField41A",218,0.963971,0.0011495,0.964344821762387,278,5881,0.000401688269695111
"PersonalField15",40,0.96396375,0.001092,0.96436525158269,264,5881,0.000381258449391964
"Field9",3,0.96395625,0.00109225,0.964487723455797,284,5881,0.000258786576285641
"PropertyField16A",120,0.963955,0.00103725,0.964348393362443,278,5881,0.000398116669639181
"GeographicField11A",164,0.963942,0.00104925,0.964513388252172,266,5881,0.000233121779910528
"GeographicField41B",219,0.96394125,0.001133,0.964536625727416,264,5881,0.000209884304666064
"PropertyField36",142,0.963941,0.0010575,0.964045368773001,272,5881,0.000701141259081606
"GeographicField13A",167,0.96393425,0.0010775,0.964434611629703,277,5881,0.000311898402379773
"PersonalField75",97,0.963928,0.0010545,0.964481453852228,251,5881,0.000265056179854728
"GeographicField23B",183,0.963926,0.00111625,0.96427786864857,266,5881,0.000468641383512658
"GeographicField19B",178,0.96392225,0.001088,0.964349325279086,275,5881,0.000397184752996216
"GeographicField9B",162,0.96392025,0.001137,0.964403403435502,270,5881,0.00034310659657999
"Field6",1,0.96391675,0.0011005,0.964378587847265,278,5881,0.000367922184817848
"PropertyField25",132,0.96391625,0.0011375,0.964211977394363,283,5881,0.000534532637719853
"PersonalField45",67,0.963915,0.0010255,0.964446327318467,267,5881,0.00030018271361576
"SalesField9",25,0.963914,0.00111975,0.964408757220704,257,5881,0.000337752811378267
"PersonalField29",51,0.9639105,0.0011575,0.964267520831248,262,5881,0.000478989200834778
"GeographicField19A",177,0.9639095,0.00121475,0.964414123971283,267,5881,0.000332386060798995
"PersonalField39",61,0.963909,0.00105675,0.964226097317209,252,5881,0.000520412714873131
"PersonalField14",39,0.96390725,0.0011385,0.964391138622026,263,5881,0.000355371410056371
"PropertyField13",117,0.96390725,0.001006,0.964301733378182,270,5881,0.000444776653900747
"GeographicField9A",161,0.96390425,0.00120775,0.964483494284561,270,5881,0.0002630157475213
"PersonalField31",53,0.963904,0.00101875,0.964294563090552,262,5881,0.000451946941530279
"PropertyField16B",121,0.963903,0.001023,0.964358108141587,257,5881,0.000388401890495937
"GeographicField14B",169,0.96390075,0.00108,0.964501026993637,284,5881,0.000245483038445293
"GeographicField13B",168,0.9638995,0.00108225,0.964438259720667,259,5881,0.00030825031141557
"GeographicField27B",191,0.96389825,0.0010465,0.964485215257701,259,5881,0.000261294774381637
"GeographicField26A",188,0.96389725,0.0011295,0.964453048541324,267,5881,0.000293461490758151
"PropertyField27",135,0.963896,0.001109,0.96419022751546,266,5881,0.000556282516622431
"PersonalField54",76,0.963891,0.0010975,0.964314157005485,260,5881,0.000432353026597609
"PropertyField30",138,0.96389075,0.00110425,0.964166380763863,263,5881,0.000580129268219931
"GeographicField16B",173,0.96389075,0.001086,0.964275828794618,269,5881,0.000470681237464854
"GeographicField8B",160,0.9638895,0.00111575,0.964353147366383,266,5881,0.000393362665699781
"PersonalField42",64,0.96388775,0.00107,0.964242598579884,262,5881,0.00050391145219808
"PropertyField32",140,0.96388725,0.00107375,0.96437527039753,267,5881,0.000371239634552545
"PersonalField43",65,0.9638855,0.00108825,0.964301210087828,265,5881,0.000445299944254796
"PropertyField22",128,0.9638855,0.0010865,0.964335690907223,265,5881,0.000410819124859629
"PersonalField23",46,0.96388525,0.00116425,0.964402575916659,270,5881,0.000343934115423661
"GeographicField21B",181,0.96388475,0.0009775,0.964460340867379,265,5881,0.00028616916470392
"PersonalField32",54,0.963884,0.00114825,0.96435240515876,264,5881,0.000394104873322587
"PersonalField40",62,0.963884,0.00110725,0.964353877717192,254,5881,0.000392632314890839
"PersonalField41",63,0.96388375,0.00118325,0.964343597763259,260,5881,0.000402912268823719
"CoverageField6A",16,0.9638835,0.0011685,0.964316382423392,265,5881,0.000430127608690101
"CoverageField6B",17,0.9638835,0.0011685,0.964316382423392,268,5881,0.000430127608690101
